Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.4,2017-11-02,2017-12-28,Regular Cash,2018-01-26,Quarter,2017-12-29
0.4,2017-08-17,2017-09-28,Regular Cash,2017-10-27,Quarter,2017-09-29
0.4,2017-04-20,2017-06-28,Regular Cash,2017-07-31,Quarter,2017-06-30
0.4,2017-02-14,2017-03-29,Regular Cash,2017-04-28,Quarter,2017-03-31
0.29,2016-10-26,2017-01-10,Regular Cash,2017-01-27,Quarter,2017-01-12
0.29,2016-08-25,2016-10-11,Regular Cash,2016-10-28,Quarter,2016-10-13
0.29,2016-04-21,2016-06-28,Regular Cash,2016-07-29,Quarter,2016-06-30
0.29,2016-02-18,2016-03-29,Regular Cash,2016-04-29,Quarter,2016-03-31
0.29,2015-10-29,2015-12-28,Regular Cash,2016-01-29,Quarter,2015-12-30
0.29,2015-08-27,2015-09-28,Regular Cash,2015-10-30,Quarter,2015-09-30
0.29,2015-04-17,2015-06-26,Regular Cash,2015-07-31,Quarter,2015-06-30
0.28,2015-02-18,2015-03-27,Regular Cash,2015-04-24,Quarter,2015-03-31
0.28,2014-10-31,2014-12-29,Regular Cash,2015-01-30,Quarter,2014-12-31
0.28,2014-08-27,2014-09-26,Regular Cash,2014-10-31,Quarter,2014-09-30
0.28,2014-04-30,2014-06-26,Regular Cash,2014-07-25,Quarter,2014-06-30
0.27,2014-02-19,2014-03-27,Regular Cash,2014-04-25,Quarter,2014-03-31
0.27,2013-10-30,2013-12-27,Regular Cash,2014-01-31,Quarter,2013-12-31
0.27,2013-08-22,2013-09-26,Regular Cash,2013-10-25,Quarter,2013-09-30
0.27,2013-04-25,2013-06-26,Regular Cash,2013-07-26,Quarter,2013-06-28
0.26,2013-02-27,2013-03-26,Regular Cash,2013-04-26,Quarter,2013-03-28
0.26,2012-10-18,2012-12-27,Regular Cash,2013-01-25,Quarter,2012-12-31
0.26,2012-08-24,2012-09-26,Regular Cash,2012-10-26,Quarter,2012-09-28
0.26,2012-04-30,2012-06-27,Regular Cash,2012-07-27,Quarter,2012-06-29
0.25,2012-02-24,2012-03-28,Regular Cash,2012-04-27,Quarter,2012-03-30
0.25,2011-10-24,2011-12-28,Regular Cash,2012-01-31,Quarter,2011-12-30
0.25,2011-08-19,2011-09-28,Regular Cash,2011-10-28,Quarter,2011-09-30
0.25,2011-04-26,2011-06-28,Regular Cash,2011-07-28,Quarter,2011-06-30
