Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.8,2017-12-18,2017-12-28,Regular Cash,2018-01-30,Quarter,2017-12-29
0.75,2017-09-15,2017-09-28,Regular Cash,2017-10-31,Quarter,2017-09-29
0.75,2017-06-16,2017-06-28,Regular Cash,2017-07-31,Quarter,2017-06-30
0.75,2017-03-16,2017-03-29,Regular Cash,2017-04-28,Quarter,2017-03-31
0.75,2016-12-19,2016-12-28,Regular Cash,2017-01-30,Quarter,2016-12-30
0.65,2016-09-01,2016-09-28,Regular Cash,2016-10-31,Quarter,2016-09-30
0.65,2016-06-16,2016-06-28,Regular Cash,2016-07-29,Quarter,2016-06-30
0.65,2016-03-09,2016-03-29,Regular Cash,2016-04-29,Quarter,2016-03-31
0.65,2015-12-17,2015-12-29,Regular Cash,2016-01-28,Quarter,2015-12-31
1.25,2015-12-17,2015-12-29,Special Cash,2016-01-28,None,2015-12-31
0.65,2015-09-16,2015-09-28,Regular Cash,2015-10-30,Quarter,2015-09-30
0.65,2015-06-17,2015-06-26,Regular Cash,2015-07-31,Quarter,2015-06-30
0.65,2015-03-18,2015-03-27,Regular Cash,2015-04-30,Quarter,2015-03-31
4.5,2014-12-08,2014-12-29,Special Cash,2015-01-28,None,2014-12-31
0.65,2014-12-08,2014-12-29,Regular Cash,2015-01-28,Quarter,2014-12-31
0.65,2014-09-11,2014-09-26,Regular Cash,2014-10-31,Quarter,2014-09-30
0.65,2014-06-19,2014-06-26,Regular Cash,2014-07-31,Quarter,2014-06-30
0.65,2014-03-18,2014-03-27,Regular Cash,2014-04-30,Quarter,2014-03-31
2.25,2013-12-02,2013-12-27,Special Cash,2014-01-29,None,2013-12-31
0.65,2013-12-02,2013-12-27,Regular Cash,2014-01-29,Quarter,2013-12-31
0.65,2013-09-18,2013-09-26,Regular Cash,2013-10-31,Quarter,2013-09-30
0.65,2013-06-18,2013-06-26,Regular Cash,2013-07-31,Quarter,2013-06-28
0.65,2013-03-11,2013-03-26,Regular Cash,2013-04-30,Quarter,2013-03-29
0.65,2012-11-08,2012-12-27,Regular Cash,2013-01-29,Quarter,2012-12-31
0.55,2012-09-17,2012-09-26,Regular Cash,2012-10-31,Quarter,2012-09-28
0.55,2012-06-15,2012-06-27,Regular Cash,2012-07-31,Quarter,2012-06-29
0.55,2012-03-16,2012-03-28,Regular Cash,2012-04-30,Quarter,2012-03-30
0.55,2011-12-14,2011-12-28,Regular Cash,2012-01-27,Quarter,2011-12-31
0.5,2011-09-16,2011-09-28,Regular Cash,2011-10-31,Quarter,2011-09-30
0.5,2011-06-17,2011-06-28,Regular Cash,2011-07-29,Quarter,2011-06-30
0.5,2011-03-18,2011-03-29,Regular Cash,2011-04-29,Quarter,2011-03-31
0.5,2010-12-20,2010-12-29,Regular Cash,2011-01-28,Quarter,2010-12-31
0.5,2010-09-16,2010-09-28,Regular Cash,2010-10-29,Quarter,2010-09-30
0.5,2010-06-17,2010-06-28,Regular Cash,2010-07-30,Quarter,2010-06-30
0.5,2010-03-18,2010-03-29,Regular Cash,2010-04-30,Quarter,2010-03-31
