Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.05,2017-12-14,2017-12-28,Special Cash,2018-01-16,None,2017-12-29
0.2,2017-12-14,2017-12-28,Regular Cash,2018-01-16,Quarter,2017-12-29
0.2,2017-09-18,2017-09-28,Regular Cash,2017-10-16,Quarter,2017-09-29
0.2,2017-06-15,2017-06-28,Regular Cash,2017-07-17,Quarter,2017-06-30
0.2,2017-02-22,2017-03-29,Regular Cash,2017-04-17,Quarter,2017-03-31
0.2,2016-12-15,2016-12-28,Regular Cash,2017-01-17,Quarter,2016-12-30
0.05,2016-12-15,2016-12-28,Special Cash,2017-01-17,None,2016-12-30
0.2,2016-09-15,2016-09-28,Regular Cash,2016-10-17,Quarter,2016-09-30
0.2,2016-06-15,2016-06-28,Regular Cash,2016-07-15,Quarter,2016-06-30
0.2,2016-02-16,2016-03-29,Regular Cash,2016-04-15,Quarter,2016-03-31
0.2,2015-12-15,2015-12-29,Regular Cash,2016-01-15,Quarter,2015-12-31
0.2,2015-09-14,2015-09-28,Regular Cash,2015-10-15,Quarter,2015-09-30
0.2,2015-06-11,2015-06-26,Regular Cash,2015-07-15,Quarter,2015-06-30
0.2,2015-02-17,2015-03-27,Regular Cash,2015-04-15,Quarter,2015-03-31
0.06,2014-12-04,2014-12-29,Special Cash,2015-01-15,None,2014-12-31
0.2,2014-12-04,2014-12-29,Regular Cash,2015-01-15,Quarter,2014-12-31
0.2,2014-07-31,2014-09-26,Regular Cash,2014-10-15,Quarter,2014-09-30
0.15,2014-05-14,2014-06-26,Regular Cash,2014-07-15,Quarter,2014-06-30
0.14,2014-02-18,2014-03-27,Regular Cash,2014-04-15,Quarter,2014-03-31
0.13,2013-12-17,2013-12-27,Regular Cash,2014-01-15,Quarter,2013-12-31
0.12,2013-09-16,2013-09-26,Regular Cash,2013-10-15,Quarter,2013-09-30
0.11,2013-06-17,2013-06-26,Regular Cash,2013-07-15,Quarter,2013-06-28
0.1,2013-02-20,2013-03-26,Regular Cash,2013-04-15,Quarter,2013-03-28
0.09,2012-11-29,2012-12-27,Regular Cash,2013-01-15,Quarter,2012-12-31
0.08,2012-09-17,2012-09-26,Regular Cash,2012-10-15,Quarter,2012-09-28
0.07,2012-06-18,2012-06-27,Regular Cash,2012-07-16,Quarter,2012-06-29
0.06,2012-03-08,2012-03-28,Regular Cash,2012-04-16,Quarter,2012-03-30
0.05,2011-12-14,2011-12-28,Regular Cash,2012-01-17,Quarter,2011-12-30
0.04,2011-09-19,2011-09-28,Regular Cash,2011-10-17,Quarter,2011-09-30
0.03,2011-06-15,2011-06-28,Regular Cash,2011-07-15,Quarter,2011-06-30
0.02,2011-03-17,2011-03-29,Regular Cash,2011-04-15,Quarter,2011-03-31
0.01,2010-12-17,2010-12-29,Regular Cash,2011-01-18,Quarter,2010-12-31
0.01,2010-09-16,2010-09-28,Regular Cash,2010-10-15,Quarter,2010-09-30
0.01,2010-06-18,2010-06-28,Regular Cash,2010-07-15,Quarter,2010-06-30
0.01,2010-02-17,2010-03-29,Regular Cash,2010-04-15,Quarter,2010-03-31
