Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.31,2016-12-09,2017-01-11,Cancelled,2017-01-31,Quarter,2017-01-13
0.31,2016-08-03,2016-09-28,Regular Cash,2016-10-28,Quarter,2016-09-30
0.31,2016-05-04,2016-06-28,Regular Cash,2016-07-29,Quarter,2016-06-30
0.31,2016-02-19,2016-03-29,Regular Cash,2016-04-29,Quarter,2016-03-31
0.29,2015-12-07,2015-12-29,Regular Cash,2016-01-29,Quarter,2015-12-31
0.29,2015-08-04,2015-09-28,Regular Cash,2015-10-30,Quarter,2015-09-30
0.29,2015-05-06,2015-06-26,Regular Cash,2015-07-31,Quarter,2015-06-30
0.29,2015-02-20,2015-03-27,Regular Cash,2015-04-30,Quarter,2015-03-31
0.27,2014-10-21,2014-12-29,Regular Cash,2015-01-30,Quarter,2014-12-31
0.27,2014-07-29,2014-09-26,Regular Cash,2014-10-31,Quarter,2014-09-30
0.27,2014-04-30,2014-06-26,Regular Cash,2014-07-31,Quarter,2014-06-30
0.27,2014-02-24,2014-03-27,Regular Cash,2014-04-30,Quarter,2014-03-31
0.25,2013-12-09,2013-12-27,Regular Cash,2014-01-31,Quarter,2013-12-31
0.25,2013-07-30,2013-09-26,Regular Cash,2013-10-31,Quarter,2013-09-30
0.25,2013-05-01,2013-06-26,Regular Cash,2013-07-31,Quarter,2013-06-28
0.25,2013-02-25,2013-03-26,Regular Cash,2013-04-30,Quarter,2013-03-29
0.23,2012-12-11,2012-12-27,Regular Cash,2013-01-31,Quarter,2012-12-31
0.23,2012-08-01,2012-09-26,Regular Cash,2012-10-31,Quarter,2012-09-28
0.23,2012-05-02,2012-06-27,Regular Cash,2012-07-31,Quarter,2012-06-29
0.23,2012-02-27,2012-03-28,Regular Cash,2012-04-30,Quarter,2012-03-30
0.21,2011-12-13,2011-12-28,Regular Cash,2012-01-31,Quarter,2011-12-30
0.21,2011-08-03,2011-09-28,Regular Cash,2011-10-31,Quarter,2011-09-30
0.21,2011-05-12,2011-06-28,Regular Cash,2011-07-29,Quarter,2011-06-30
0.21,2011-02-28,2011-03-29,Regular Cash,2011-04-29,Quarter,2011-03-31
