Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.415,2017-10-31,2017-11-09,Regular Cash,2017-12-01,Quarter,2017-11-10
0.415,2017-07-28,2017-08-07,Regular Cash,2017-09-01,Quarter,2017-08-09
0.415,2017-04-21,2017-05-03,Regular Cash,2017-06-01,Quarter,2017-05-05
0.375,2016-12-09,2017-02-03,Regular Cash,2017-03-01,Quarter,2017-02-07
0.375,2016-10-28,2016-11-07,Regular Cash,2016-12-01,Quarter,2016-11-09
0.375,2016-07-29,2016-08-04,Regular Cash,2016-09-01,Quarter,2016-08-08
0.375,2016-04-22,2016-05-05,Regular Cash,2016-06-01,Quarter,2016-05-09
0.34,2015-12-11,2016-02-04,Regular Cash,2016-03-01,Quarter,2016-02-08
0.34,2015-10-30,2015-11-05,Regular Cash,2015-12-01,Quarter,2015-11-09
0.34,2015-07-24,2015-08-06,Regular Cash,2015-09-01,Quarter,2015-08-10
0.34,2015-04-28,2015-05-07,Regular Cash,2015-06-01,Quarter,2015-05-11
0.31,2014-12-12,2015-02-05,Regular Cash,2015-03-02,Quarter,2015-02-09
0.31,2014-09-19,2014-11-06,Regular Cash,2014-12-01,Quarter,2014-11-10
0.31,2014-07-30,2014-08-07,Regular Cash,2014-09-02,Quarter,2014-08-11
0.31,2014-04-29,2014-05-08,Regular Cash,2014-06-02,Quarter,2014-05-12
0.28,2013-12-13,2014-01-30,Regular Cash,2014-03-03,Quarter,2014-02-03
0.28,2013-09-27,2013-11-13,Regular Cash,2013-12-02,Quarter,2013-11-15
0.28,2013-07-30,2013-08-15,Regular Cash,2013-09-03,Quarter,2013-08-19
0.28,2013-05-06,2013-05-22,Regular Cash,2013-06-03,Quarter,2013-05-24
0.25,2012-12-06,2012-12-18,Regular Cash,2012-12-28,Quarter,2012-12-20
0.25,2012-09-20,2012-11-14,Regular Cash,2012-12-03,Quarter,2012-11-16
0.25,2012-05-11,2012-07-03,Regular Cash,2012-09-03,Quarter,2012-07-06
0.23,2012-02-27,2012-04-18,Regular Cash,2012-06-01,Quarter,2012-04-20
0.23,2011-12-09,2012-02-01,Regular Cash,2012-03-01,Quarter,2012-02-03
0.23,2011-09-23,2011-11-16,Regular Cash,2011-12-01,Quarter,2011-11-18
0.23,2011-06-17,2011-08-10,Regular Cash,2011-09-01,Quarter,2011-08-12
0.22,2011-05-02,2011-05-16,Regular Cash,2011-06-01,Quarter,2011-05-18
0.22,2011-01-28,2011-02-16,Regular Cash,2011-03-01,Quarter,2011-02-18
0.22,2010-10-29,2010-11-16,Regular Cash,2010-12-01,Quarter,2010-11-18
0.22,2010-07-30,2010-08-16,Regular Cash,2010-09-01,Quarter,2010-08-18
0.21,2010-04-30,2010-05-14,Regular Cash,2010-06-01,Quarter,2010-05-18
0.21,2010-01-29,2010-02-16,Regular Cash,2010-03-01,Quarter,2010-02-18
