Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.36,2017-10-25,2017-11-16,Regular Cash,2017-11-30,Quarter,2017-11-17
0.36,2017-07-26,2017-08-16,Regular Cash,2017-08-31,Quarter,2017-08-18
0.36,2017-04-25,2017-05-17,Regular Cash,2017-05-31,Quarter,2017-05-19
0.36,2017-01-31,2017-02-15,Regular Cash,2017-02-28,Quarter,2017-02-17
0.33,2016-10-26,2016-11-16,Regular Cash,2016-11-30,Quarter,2016-11-18
0.33,2016-07-28,2016-08-17,Regular Cash,2016-08-31,Quarter,2016-08-19
0.33,2016-04-28,2016-05-18,Regular Cash,2016-05-31,Quarter,2016-05-20
0.33,2016-01-26,2016-02-17,Regular Cash,2016-02-29,Quarter,2016-02-19
0.3,2015-10-27,2015-11-16,Regular Cash,2015-11-30,Quarter,2015-11-18
0.3,2015-07-28,2015-08-12,Regular Cash,2015-08-31,Quarter,2015-08-14
0.3,2015-04-29,2015-05-13,Regular Cash,2015-05-29,Quarter,2015-05-15
0.28,2015-01-27,2015-02-11,Regular Cash,2015-02-27,Quarter,2015-02-13
0.26,2014-10-29,2014-11-12,Regular Cash,2014-11-28,Quarter,2014-11-14
0.26,2014-07-30,2014-08-13,Regular Cash,2014-08-29,Quarter,2014-08-15
0.26,2014-04-30,2014-05-14,Regular Cash,2014-05-30,Quarter,2014-05-16
0.26,2014-01-29,2014-02-12,Regular Cash,2014-02-28,Quarter,2014-02-14
0.24,2013-10-31,2013-11-13,Regular Cash,2013-11-29,Quarter,2013-11-15
0.24,2013-07-30,2013-08-14,Regular Cash,2013-08-30,Quarter,2013-08-16
0.24,2013-05-02,2013-05-15,Regular Cash,2013-05-31,Quarter,2013-05-17
0.24,2013-01-31,2013-02-13,Regular Cash,2013-02-28,Quarter,2013-02-15
0.2,2012-10-30,2012-11-14,Regular Cash,2012-11-30,Quarter,2012-11-16
0.2,2012-08-01,2012-08-15,Regular Cash,2012-08-31,Quarter,2012-08-17
0.18,2012-05-03,2012-05-16,Regular Cash,2012-05-31,Quarter,2012-05-18
0.18,2012-02-08,2012-02-16,Regular Cash,2012-02-29,Quarter,2012-02-21
0.12,2011-10-27,2011-11-16,Regular Cash,2011-11-30,Quarter,2011-11-18
0.12,2011-07-28,2011-08-17,Regular Cash,2011-08-31,Quarter,2011-08-19
0.12,2011-04-29,2011-05-18,Regular Cash,2011-05-31,Quarter,2011-05-20
0.12,2011-02-02,2011-02-16,Regular Cash,2011-02-28,Quarter,2011-02-18
0.1,2010-10-29,2010-11-17,Regular Cash,2010-11-30,Quarter,2010-11-19
0.1,2010-07-29,2010-08-18,Regular Cash,2010-08-31,Quarter,2010-08-20
0.1,2010-04-29,2010-05-19,Regular Cash,2010-06-01,Quarter,2010-05-21
