Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.805,2017-11-17,2017-11-30,Regular Cash,2018-01-08,Quarter,2017-12-01
0.805,2017-07-14,2017-08-30,Regular Cash,2017-09-29,Quarter,2017-09-01
0.805,2017-05-02,2017-05-31,Regular Cash,2017-06-30,Quarter,2017-06-02
0.7525,2017-02-02,2017-03-01,Regular Cash,2017-03-31,Quarter,2017-03-03
0.7525,2016-11-17,2016-11-30,Regular Cash,2017-01-06,Quarter,2016-12-02
0.7525,2016-07-14,2016-08-31,Regular Cash,2016-09-30,Quarter,2016-09-02
0.7525,2016-05-03,2016-06-01,Regular Cash,2016-06-30,Quarter,2016-06-03
0.7025,2016-02-04,2016-03-02,Regular Cash,2016-03-31,Quarter,2016-03-04
0.7025,2015-11-19,2015-12-02,Regular Cash,2016-01-07,Quarter,2015-12-04
0.7025,2015-07-16,2015-09-02,Regular Cash,2015-09-30,Quarter,2015-09-04
0.7025,2015-05-05,2015-06-03,Regular Cash,2015-06-30,Quarter,2015-06-05
0.655,2015-02-05,2015-03-04,Regular Cash,2015-03-31,Quarter,2015-03-06
0.655,2014-11-20,2014-12-03,Regular Cash,2015-01-07,Quarter,2014-12-05
0.655,2014-07-17,2014-09-03,Regular Cash,2014-09-30,Quarter,2014-09-05
0.655,2014-02-13,2014-06-04,Regular Cash,2014-06-30,Quarter,2014-06-06
0.5675,2014-02-06,2014-03-05,Regular Cash,2014-03-31,Quarter,2014-03-07
0.5675,2013-11-21,2013-12-04,Regular Cash,2014-01-02,Quarter,2013-12-06
0.5675,2013-07-19,2013-09-04,Regular Cash,2013-09-30,Quarter,2013-09-06
0.5675,2013-04-30,2013-06-05,Regular Cash,2013-06-28,Quarter,2013-06-07
0.5375,2013-02-07,2013-02-27,Regular Cash,2013-03-29,Quarter,2013-03-01
0.5375,2012-11-27,2012-12-05,Regular Cash,2013-01-02,Quarter,2012-12-07
0.5375,2012-07-20,2012-09-05,Regular Cash,2012-09-28,Quarter,2012-09-07
0.5375,2012-05-02,2012-05-30,Regular Cash,2012-06-29,Quarter,2012-06-01
0.515,2012-02-03,2012-02-29,Regular Cash,2012-03-30,Quarter,2012-03-02
0.515,2011-11-17,2011-11-30,Regular Cash,2012-01-03,Quarter,2011-12-02
0.515,2011-07-15,2011-08-31,Regular Cash,2011-09-30,Quarter,2011-09-02
0.515,2011-05-04,2011-06-01,Regular Cash,2011-06-30,Quarter,2011-06-03
0.48,2011-02-04,2011-03-02,Regular Cash,2011-03-31,Quarter,2011-03-04
0.48,2010-11-12,2010-12-01,Regular Cash,2011-01-03,Quarter,2010-12-03
0.48,2010-07-16,2010-09-01,Regular Cash,2010-09-30,Quarter,2010-09-03
0.48,2010-03-15,2010-06-02,Regular Cash,2010-06-30,Quarter,2010-06-04
0.45,2010-02-05,2010-03-03,Regular Cash,2010-03-31,Quarter,2010-03-05
