Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.41,2017-11-16,2017-11-29,Regular Cash,2017-12-15,Quarter,2017-11-30
0.41,2017-07-13,2017-08-29,Regular Cash,2017-09-15,Quarter,2017-08-31
0.41,2017-05-18,2017-05-26,Regular Cash,2017-06-15,Quarter,2017-05-31
0.41,2017-02-16,2017-02-24,Regular Cash,2017-03-15,Quarter,2017-02-28
0.41,2016-11-17,2016-11-28,Regular Cash,2016-12-15,Quarter,2016-11-30
0.41,2016-07-21,2016-08-29,Regular Cash,2016-09-15,Quarter,2016-08-31
0.41,2016-05-26,2016-06-02,Regular Cash,2016-06-16,Quarter,2016-06-06
0.41,2016-02-25,2016-03-03,Regular Cash,2016-03-17,Quarter,2016-03-07
0.41,2015-11-12,2015-11-25,Regular Cash,2015-12-15,Quarter,2015-11-30
0.41,2015-07-16,2015-07-29,Regular Cash,2015-08-17,Quarter,2015-07-31
0.41,2015-05-19,2015-05-27,Regular Cash,2015-06-15,Quarter,2015-05-29
0.41,2015-02-10,2015-02-25,Regular Cash,2015-03-16,Quarter,2015-02-27
0.37,2014-11-13,2014-11-24,Regular Cash,2014-12-15,Quarter,2014-11-26
0.37,2014-07-24,2014-08-27,Regular Cash,2014-09-15,Quarter,2014-08-29
0.37,2014-05-20,2014-05-28,Regular Cash,2014-06-16,Quarter,2014-05-30
0.37,2014-02-13,2014-02-26,Regular Cash,2014-03-17,Quarter,2014-02-28
0.32,2013-11-14,2013-11-26,Regular Cash,2013-12-16,Quarter,2013-11-29
0.32,2013-07-25,2013-08-28,Regular Cash,2013-09-16,Quarter,2013-08-30
0.32,2013-05-21,2013-05-29,Regular Cash,2013-06-17,Quarter,2013-05-31
0.32,2013-02-21,2013-02-28,Regular Cash,2013-03-15,Quarter,2013-03-04
0.32,2012-11-15,2012-11-28,Regular Cash,2012-12-17,Quarter,2012-11-30
0.32,2012-07-19,2012-08-29,Regular Cash,2012-09-17,Quarter,2012-08-31
0.32,2012-05-21,2012-05-30,Regular Cash,2012-06-15,Quarter,2012-06-01
0.32,2012-02-23,2012-03-01,Regular Cash,2012-03-15,Quarter,2012-03-05
0.32,2011-11-17,2011-11-28,Regular Cash,2011-12-15,Quarter,2011-11-30
0.32,2011-07-14,2011-08-29,Regular Cash,2011-09-15,Quarter,2011-08-31
0.32,2011-05-26,2011-06-02,Regular Cash,2011-06-15,Quarter,2011-06-06
0.28,2011-02-17,2011-02-24,Regular Cash,2011-03-15,Quarter,2011-02-28
0.28,2010-11-18,2010-11-26,Regular Cash,2010-12-15,Quarter,2010-11-30
0.28,2010-08-05,2010-08-27,Regular Cash,2010-09-15,Quarter,2010-08-31
0.28,2010-05-03,2010-05-26,Regular Cash,2010-06-15,Quarter,2010-05-28
0.24,2010-02-11,2010-02-24,Regular Cash,2010-03-15,Quarter,2010-02-26
