Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.49,2017-10-26,2017-12-01,Regular Cash,2017-12-28,Quarter,2017-12-04
0.47,2017-07-27,2017-08-30,Regular Cash,2017-09-29,Quarter,2017-09-01
0.46,2017-04-27,2017-06-01,Regular Cash,2017-06-30,Quarter,2017-06-05
0.45,2017-01-30,2017-03-02,Regular Cash,2017-03-31,Quarter,2017-03-06
0.43,2016-10-27,2016-12-01,Regular Cash,2016-12-27,Quarter,2016-12-05
0.41,2016-07-28,2016-08-31,Regular Cash,2016-09-30,Quarter,2016-09-02
0.39,2016-04-28,2016-06-02,Regular Cash,2016-06-24,Quarter,2016-06-06
0.38,2016-02-01,2016-03-03,Regular Cash,2016-03-25,Quarter,2016-03-07
0.38,2015-10-22,2015-12-03,Regular Cash,2015-12-28,Quarter,2015-12-07
0.38,2015-07-23,2015-09-02,Regular Cash,2015-09-25,Quarter,2015-09-04
0.38,2015-04-23,2015-06-04,Regular Cash,2015-06-26,Quarter,2015-06-08
0.36,2015-01-29,2015-03-05,Regular Cash,2015-03-27,Quarter,2015-03-09
0.34,2014-10-23,2014-12-04,Regular Cash,2014-12-26,Quarter,2014-12-08
0.34,2014-07-24,2014-09-04,Regular Cash,2014-09-26,Quarter,2014-09-08
0.32,2014-04-24,2014-06-05,Regular Cash,2014-06-27,Quarter,2014-06-09
0.28,2014-02-03,2014-03-06,Regular Cash,2014-03-28,Quarter,2014-03-10
0.26,2013-10-24,2013-12-05,Regular Cash,2013-12-27,Quarter,2013-12-09
0.26,2013-07-25,2013-09-03,Regular Cash,2013-09-27,Quarter,2013-09-05
0.23,2013-04-25,2013-05-30,Regular Cash,2013-06-28,Quarter,2013-06-03
0.23,2013-01-31,2013-03-07,Regular Cash,2013-03-29,Quarter,2013-03-11
0.21,2012-10-25,2012-12-06,Regular Cash,2012-12-28,Quarter,2012-12-10
0.21,2012-08-21,2012-09-04,Regular Cash,2012-09-28,Quarter,2012-09-06
0.18,2012-05-22,2012-05-31,Regular Cash,2012-06-29,Quarter,2012-06-04
0.18,2012-02-29,2012-03-08,Regular Cash,2012-03-30,Quarter,2012-03-12
0.7,2011-10-27,2011-11-08,Regular Cash,2011-12-02,Annual,2011-11-10
0.55,2010-11-01,2010-11-17,Regular Cash,2010-12-03,Annual,2010-11-19
