Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.14,2018-01-16,2018-01-31,Regular Cash,2018-03-01,Quarter,2018-02-01
0.14,2017-10-11,2017-10-31,Regular Cash,2017-12-01,Quarter,2017-11-01
0.1,2017-07-13,2017-07-28,Regular Cash,2017-09-01,Quarter,2017-08-01
0.1,2017-04-11,2017-04-27,Regular Cash,2017-06-01,Quarter,2017-05-01
0.1,2017-01-13,2017-01-30,Regular Cash,2017-03-01,Quarter,2017-02-01
0.1,2016-09-15,2016-10-28,Regular Cash,2016-12-01,Quarter,2016-11-01
0.07,2016-07-13,2016-07-28,Regular Cash,2016-09-01,Quarter,2016-08-01
0.07,2016-04-12,2016-04-28,Regular Cash,2016-06-01,Quarter,2016-05-02
0.07,2016-01-15,2016-01-28,Regular Cash,2016-03-01,Quarter,2016-02-01
0.07,2015-10-06,2015-10-29,Regular Cash,2015-12-01,Quarter,2015-11-02
0.06,2015-07-15,2015-07-29,Regular Cash,2015-09-01,Quarter,2015-07-31
0.06,2015-04-13,2015-04-29,Regular Cash,2015-06-01,Quarter,2015-05-01
0.06,2015-01-15,2015-01-29,Regular Cash,2015-03-02,Quarter,2015-02-02
0.06,2014-10-07,2014-10-29,Regular Cash,2014-12-01,Quarter,2014-10-31
0.06,2014-05-29,2014-07-30,Regular Cash,2014-09-02,Quarter,2014-08-01
0.05,2014-04-15,2014-04-29,Regular Cash,2014-06-02,Quarter,2014-05-01
0.05,2014-01-15,2014-01-29,Regular Cash,2014-03-03,Quarter,2014-01-31
0.05,2013-09-20,2013-10-30,Regular Cash,2013-12-01,Quarter,2013-11-01
