Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.3,2017-11-02,2017-11-14,Regular Cash,2017-12-01,Quarter,2017-11-15
0.3,2017-08-03,2017-08-15,Regular Cash,2017-09-01,Quarter,2017-08-17
0.3,2017-05-04,2017-05-15,Regular Cash,2017-06-01,Quarter,2017-05-17
0.3,2017-02-09,2017-02-16,Regular Cash,2017-03-01,Quarter,2017-02-21
0.29,2016-11-03,2016-11-14,Regular Cash,2016-12-01,Quarter,2016-11-16
0.29,2016-08-04,2016-08-15,Regular Cash,2016-09-01,Quarter,2016-08-17
0.29,2016-05-05,2016-05-13,Regular Cash,2016-06-01,Quarter,2016-05-17
0.29,2016-02-04,2016-02-12,Regular Cash,2016-03-01,Quarter,2016-02-17
0.28,2015-11-05,2015-11-16,Regular Cash,2015-12-01,Quarter,2015-11-18
0.28,2015-08-06,2015-08-17,Regular Cash,2015-09-01,Quarter,2015-08-19
0.28,2015-05-07,2015-05-15,Regular Cash,2015-06-01,Quarter,2015-05-19
0.28,2015-02-05,2015-02-13,Regular Cash,2015-03-02,Quarter,2015-02-18
0.27,2014-11-06,2014-11-13,Regular Cash,2014-12-01,Quarter,2014-11-17
0.27,2014-08-07,2014-08-15,Regular Cash,2014-09-02,Quarter,2014-08-19
0.27,2014-05-01,2014-05-15,Regular Cash,2014-06-02,Quarter,2014-05-19
0.27,2014-02-06,2014-02-13,Regular Cash,2014-03-03,Quarter,2014-02-18
0.26,2013-11-07,2013-11-15,Regular Cash,2013-12-02,Quarter,2013-11-19
0.26,2013-08-01,2013-08-16,Regular Cash,2013-09-03,Quarter,2013-08-20
0.26,2013-05-02,2013-05-17,Regular Cash,2013-06-03,Quarter,2013-05-21
0.26,2013-02-07,2013-02-14,Regular Cash,2013-03-01,Quarter,2013-02-19
0.25,2012-11-01,2012-11-13,Regular Cash,2012-12-03,Quarter,2012-11-15
0.25,2012-08-02,2012-08-15,Regular Cash,2012-09-04,Quarter,2012-08-17
0.25,2012-05-03,2012-05-14,Regular Cash,2012-06-01,Quarter,2012-05-16
0.25,2012-02-02,2012-02-13,Regular Cash,2012-03-01,Quarter,2012-02-15
0.24,2011-11-03,2011-11-10,Regular Cash,2011-12-01,Quarter,2011-11-15
0.24,2011-08-05,2011-08-15,Regular Cash,2011-09-01,Quarter,2011-08-17
0.24,2011-05-05,2011-05-16,Regular Cash,2011-06-01,Quarter,2011-05-18
0.24,2011-02-04,2011-02-11,Regular Cash,2011-03-01,Quarter,2011-02-15
0.23,2010-11-04,2010-11-12,Regular Cash,2010-12-01,Quarter,2010-11-16
0.23,2010-07-29,2010-08-11,Regular Cash,2010-09-01,Quarter,2010-08-13
0.23,2010-05-06,2010-05-13,Regular Cash,2010-06-01,Quarter,2010-05-17
0.23,2010-02-04,2010-02-11,Regular Cash,2010-03-01,Quarter,2010-02-16
