Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.35,2017-10-26,2017-11-08,Regular Cash,2017-12-14,Quarter,2017-11-09
0.35,2017-08-01,2017-08-15,Regular Cash,2017-09-21,Quarter,2017-08-17
0.33,2017-04-27,2017-05-09,Regular Cash,2017-06-15,Quarter,2017-05-11
0.33,2017-01-23,2017-02-07,Regular Cash,2017-03-16,Quarter,2017-02-09
0.33,2016-10-25,2016-11-08,Regular Cash,2016-12-15,Quarter,2016-11-10
0.33,2016-07-28,2016-08-16,Regular Cash,2016-09-22,Quarter,2016-08-18
0.3,2016-04-26,2016-05-17,Regular Cash,2016-06-16,Quarter,2016-05-19
0.3,2016-01-21,2016-02-09,Regular Cash,2016-03-17,Quarter,2016-02-11
0.3,2015-10-22,2015-11-17,Regular Cash,2015-12-17,Quarter,2015-11-19
0.3,2015-07-30,2015-08-18,Regular Cash,2015-09-17,Quarter,2015-08-20
0.28,2015-04-23,2015-05-19,Regular Cash,2015-06-18,Quarter,2015-05-21
0.28,2015-01-22,2015-02-10,Regular Cash,2015-03-19,Quarter,2015-02-12
0.28,2014-10-23,2014-11-18,Regular Cash,2014-12-18,Quarter,2014-11-20
0.28,2014-07-31,2014-08-19,Regular Cash,2014-09-18,Quarter,2014-08-21
0.25,2014-04-23,2014-05-16,Regular Cash,2014-06-17,Quarter,2014-05-20
0.25,2014-01-23,2014-02-14,Regular Cash,2014-03-19,Quarter,2014-02-19
0.25,2013-10-24,2013-11-15,Regular Cash,2013-12-18,Quarter,2013-11-19
0.25,2013-08-01,2013-08-16,Regular Cash,2013-09-17,Quarter,2013-08-20
0.17,2013-04-25,2013-05-17,Regular Cash,2013-06-18,Quarter,2013-05-21
0.17,2013-01-24,2013-02-14,Regular Cash,2013-03-19,Quarter,2013-02-19
0.17,2012-10-25,2012-11-16,Regular Cash,2012-12-18,Quarter,2012-11-20
0.17,2012-08-02,2012-09-05,Regular Cash,2012-09-28,Quarter,2012-09-07
2.0,2010-08-05,2010-08-31,Stock Split,2010-08-30,None,2010-08-17
