Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.05,2017-11-15,2017-12-12,Regular Cash,2017-12-27,Quarter,2017-12-13
0.05,2017-08-02,2017-09-12,Regular Cash,2017-09-27,Quarter,2017-09-13
0.05,2017-05-10,2017-06-12,Regular Cash,2017-06-28,Quarter,2017-06-14
0.05,2017-02-09,2017-03-06,Regular Cash,2017-03-22,Quarter,2017-03-08
0.05,2016-11-10,2016-12-12,Regular Cash,2016-12-28,Quarter,2016-12-14
0.05,2016-08-02,2016-09-12,Regular Cash,2016-09-28,Quarter,2016-09-14
0.05,2016-05-10,2016-06-06,Regular Cash,2016-06-22,Quarter,2016-06-08
0.05,2016-02-09,2016-03-07,Regular Cash,2016-03-23,Quarter,2016-03-09
0.27,2015-11-03,2015-12-07,Regular Cash,2015-12-23,Quarter,2015-12-09
0.27,2015-08-04,2015-09-04,Regular Cash,2015-09-23,Quarter,2015-09-09
0.27,2015-05-12,2015-06-08,Regular Cash,2015-06-24,Quarter,2015-06-10
0.27,2015-02-10,2015-03-09,Regular Cash,2015-03-25,Quarter,2015-03-11
0.27,2014-11-06,2014-12-08,Regular Cash,2014-12-24,Quarter,2014-12-10
0.27,2014-08-04,2014-09-08,Regular Cash,2014-09-24,Quarter,2014-09-10
0.27,2014-05-13,2014-06-09,Regular Cash,2014-06-25,Quarter,2014-06-11
0.18,2014-02-11,2014-03-10,Regular Cash,2014-03-26,Quarter,2014-03-12
0.18,2013-11-07,2013-12-09,Regular Cash,2013-12-23,Quarter,2013-12-11
0.18,2013-08-06,2013-09-09,Regular Cash,2013-09-25,Quarter,2013-09-11
0.09,2013-05-14,2013-06-10,Regular Cash,2013-06-26,Quarter,2013-06-12
0.09,2013-02-14,2013-03-11,Regular Cash,2013-03-27,Quarter,2013-03-13
0.09,2012-11-06,2012-12-10,Regular Cash,2012-12-26,Quarter,2012-12-12
0.09,2012-08-07,2012-09-10,Regular Cash,2012-09-26,Quarter,2012-09-12
0.09,2012-05-15,2012-06-11,Regular Cash,2012-06-27,Quarter,2012-06-13
0.09,2012-02-16,2012-03-12,Regular Cash,2012-03-28,Quarter,2012-03-14
0.09,2011-11-09,2011-12-12,Regular Cash,2011-12-28,Quarter,2011-12-14
0.09,2011-08-01,2011-09-12,Regular Cash,2011-09-28,Quarter,2011-09-14
0.09,2011-05-17,2011-06-06,Regular Cash,2011-06-22,Quarter,2011-06-08
0.09,2011-02-15,2011-03-07,Regular Cash,2011-03-23,Quarter,2011-03-09
0.09,2010-11-10,2010-12-06,Regular Cash,2010-12-22,Quarter,2010-12-08
0.09,2010-08-03,2010-09-03,Regular Cash,2010-09-22,Quarter,2010-09-08
0.09,2010-05-18,2010-06-07,Regular Cash,2010-06-23,Quarter,2010-06-09
0.09,2010-02-16,2010-03-08,Regular Cash,2010-03-24,Quarter,2010-03-10
