Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.36,2017-09-19,2017-11-06,Regular Cash,2017-12-01,Quarter,2017-11-07
0.36,2017-07-18,2017-08-03,Regular Cash,2017-09-01,Quarter,2017-08-07
0.36,2017-03-21,2017-05-03,Regular Cash,2017-06-01,Quarter,2017-05-05
0.36,2017-01-17,2017-02-03,Regular Cash,2017-03-01,Quarter,2017-02-07
0.36,2016-09-20,2016-11-03,Regular Cash,2016-12-01,Quarter,2016-11-07
0.36,2016-07-19,2016-08-03,Regular Cash,2016-09-01,Quarter,2016-08-05
0.36,2016-03-15,2016-05-04,Regular Cash,2016-06-01,Quarter,2016-05-06
0.36,2016-01-19,2016-02-03,Regular Cash,2016-03-01,Quarter,2016-02-05
0.36,2015-09-15,2015-11-04,Regular Cash,2015-12-01,Quarter,2015-11-06
0.36,2015-07-21,2015-08-05,Regular Cash,2015-09-01,Quarter,2015-08-07
0.36,2015-03-17,2015-05-05,Regular Cash,2015-06-01,Quarter,2015-05-07
0.36,2015-01-20,2015-02-04,Regular Cash,2015-03-01,Quarter,2015-02-06
0.36,2014-09-16,2014-11-05,Regular Cash,2014-12-01,Quarter,2014-11-07
0.36,2014-07-15,2014-08-05,Regular Cash,2014-09-01,Quarter,2014-08-07
0.36,2014-03-18,2014-05-05,Regular Cash,2014-06-01,Quarter,2014-05-07
0.36,2014-01-21,2014-02-05,Regular Cash,2014-03-01,Quarter,2014-02-07
0.55,2013-09-17,2013-11-05,Regular Cash,2013-12-01,Quarter,2013-11-07
0.55,2013-07-16,2013-08-05,Regular Cash,2013-09-01,Quarter,2013-08-07
0.55,2013-03-19,2013-05-03,Regular Cash,2013-06-01,Quarter,2013-05-07
0.55,2012-12-18,2013-02-05,Regular Cash,2013-03-01,Quarter,2013-02-07
0.55,2012-09-18,2012-11-05,Regular Cash,2012-12-01,Quarter,2012-11-07
0.55,2012-07-17,2012-08-03,Regular Cash,2012-09-01,Quarter,2012-08-07
0.55,2012-03-20,2012-05-03,Regular Cash,2012-06-01,Quarter,2012-05-07
0.55,2011-12-20,2012-02-03,Regular Cash,2012-03-01,Quarter,2012-02-07
0.55,2011-09-20,2011-11-03,Regular Cash,2011-12-01,Quarter,2011-11-07
0.55,2011-07-19,2011-08-03,Regular Cash,2011-09-01,Quarter,2011-08-05
0.55,2011-02-15,2011-05-04,Regular Cash,2011-06-01,Quarter,2011-05-06
0.0245,2011-02-09,2011-03-01,Pro Rata,2011-03-07,Quarter,2011-02-25
0.5255,2010-12-21,2011-02-28,Pro Rata,2011-03-01,Quarter,2011-02-07
0.55,2010-09-21,2010-11-03,Regular Cash,2010-12-01,Quarter,2010-11-05
0.55,2010-07-20,2010-08-04,Regular Cash,2010-09-01,Quarter,2010-08-06
0.55,2010-03-16,2010-05-05,Regular Cash,2010-06-01,Quarter,2010-05-07
0.55,2009-12-15,2010-02-03,Regular Cash,2010-03-01,Quarter,2010-02-05
