Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.41,2017-11-02,2017-11-27,Regular Cash,2017-12-12,Quarter,2017-11-28
0.41,2017-06-27,2017-08-24,Regular Cash,2017-09-12,Quarter,2017-08-28
0.41,2017-04-26,2017-05-24,Regular Cash,2017-06-12,Quarter,2017-05-26
0.41,2017-01-25,2017-02-22,Regular Cash,2017-03-10,Quarter,2017-02-24
0.36,2016-10-27,2016-11-23,Regular Cash,2016-12-12,Quarter,2016-11-28
0.36,2016-07-26,2016-08-24,Regular Cash,2016-09-12,Quarter,2016-08-26
0.36,2016-04-27,2016-05-24,Regular Cash,2016-06-10,Quarter,2016-05-26
0.36,2016-01-27,2016-02-23,Regular Cash,2016-03-10,Quarter,2016-02-25
0.33,2015-10-22,2015-11-23,Regular Cash,2015-12-10,Quarter,2015-11-25
0.33,2015-08-06,2015-08-24,Regular Cash,2015-09-10,Quarter,2015-08-26
0.33,2015-04-29,2015-05-22,Regular Cash,2015-06-10,Quarter,2015-05-27
0.33,2015-02-12,2015-02-23,Regular Cash,2015-03-11,Quarter,2015-02-25
0.3,2014-10-23,2014-11-21,Regular Cash,2014-12-10,Quarter,2014-11-25
0.3,2014-07-31,2014-08-22,Regular Cash,2014-09-10,Quarter,2014-08-26
0.3,2014-04-30,2014-05-23,Regular Cash,2014-06-11,Quarter,2014-05-28
0.3,2014-01-29,2014-02-24,Regular Cash,2014-03-12,Quarter,2014-02-26
0.28,2013-10-24,2013-11-22,Regular Cash,2013-12-11,Quarter,2013-11-26
0.28,2013-07-26,2013-08-23,Regular Cash,2013-09-11,Quarter,2013-08-27
0.28,2013-05-01,2013-05-24,Regular Cash,2013-06-12,Quarter,2013-05-29
0.28,2013-01-30,2013-02-22,Regular Cash,2013-03-12,Quarter,2013-02-26
2.5,2012-12-06,2012-12-14,Special Cash,2012-12-27,None,2012-12-18
0.255,2012-10-29,2012-11-26,Regular Cash,2012-12-12,Quarter,2012-11-28
0.255,2012-08-02,2012-08-24,Regular Cash,2012-09-12,Quarter,2012-08-28
0.255,2012-04-25,2012-05-24,Regular Cash,2012-06-12,Quarter,2012-05-29
0.255,2012-01-18,2012-02-23,Regular Cash,2012-03-12,Quarter,2012-02-27
0.25,2011-10-31,2011-11-23,Regular Cash,2011-12-12,Quarter,2011-11-28
0.25,2011-07-29,2011-08-24,Regular Cash,2011-09-12,Quarter,2011-08-26
0.25,2011-04-27,2011-05-24,Regular Cash,2011-06-10,Quarter,2011-05-26
0.25,2011-01-19,2011-02-22,Regular Cash,2011-03-10,Quarter,2011-02-24
0.235,2010-10-29,2010-11-23,Regular Cash,2010-12-10,Quarter,2010-11-26
0.235,2010-07-26,2010-08-24,Regular Cash,2010-09-10,Quarter,2010-08-26
0.235,2010-04-28,2010-05-24,Regular Cash,2010-06-10,Quarter,2010-05-26
0.235,2010-01-20,2010-02-22,Regular Cash,2010-03-10,Quarter,2010-02-24
