Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.78,2017-10-27,2017-12-28,Regular Cash,2018-01-10,Quarter,2017-12-29
0.78,2017-08-04,2017-09-28,Regular Cash,2017-10-10,Quarter,2017-09-29
0.65,2017-05-05,2017-06-28,Regular Cash,2017-07-12,Quarter,2017-06-30
0.65,2017-02-10,2017-03-29,Regular Cash,2017-04-11,Quarter,2017-03-31
0.65,2016-10-28,2016-12-28,Regular Cash,2017-01-11,Quarter,2016-12-30
0.65,2016-08-05,2016-09-28,Regular Cash,2016-10-06,Quarter,2016-09-30
0.55,2016-05-06,2016-06-28,Regular Cash,2016-07-08,Quarter,2016-06-30
0.55,2016-02-12,2016-03-29,Regular Cash,2016-04-07,Quarter,2016-03-31
0.55,2015-10-30,2015-12-29,Regular Cash,2016-01-07,Quarter,2015-12-31
0.55,2015-08-07,2015-09-28,Regular Cash,2015-10-06,Quarter,2015-09-30
0.485,2015-05-08,2015-06-26,Regular Cash,2015-07-07,Quarter,2015-06-30
0.485,2015-02-13,2015-03-27,Regular Cash,2015-04-07,Quarter,2015-03-31
0.485,2014-10-31,2014-12-29,Regular Cash,2015-01-06,Quarter,2014-12-31
0.485,2014-08-08,2014-09-26,Regular Cash,2014-10-07,Quarter,2014-09-30
0.42,2014-05-02,2014-06-26,Regular Cash,2014-07-08,Quarter,2014-06-30
0.42,2014-02-14,2014-03-27,Regular Cash,2014-04-08,Quarter,2014-03-31
0.42,2013-11-01,2013-12-27,Regular Cash,2014-01-07,Quarter,2013-12-31
0.42,2013-08-02,2013-09-26,Regular Cash,2013-10-08,Quarter,2013-09-30
0.38,2013-05-03,2013-06-26,Regular Cash,2013-07-09,Quarter,2013-06-28
0.38,2013-02-15,2013-03-26,Regular Cash,2013-04-09,Quarter,2013-03-28
0.38,2012-10-26,2012-12-14,Regular Cash,2012-12-31,Quarter,2012-12-18
0.38,2012-08-03,2012-09-26,Regular Cash,2012-10-10,Quarter,2012-09-28
0.36,2012-05-04,2012-06-27,Regular Cash,2012-07-10,Quarter,2012-06-29
0.36,2012-02-10,2012-03-28,Regular Cash,2012-04-10,Quarter,2012-03-30
0.36,2011-10-28,2011-12-28,Regular Cash,2012-01-10,Quarter,2011-12-30
0.36,2011-08-05,2011-09-28,Regular Cash,2011-10-12,Quarter,2011-09-30
0.34,2011-05-06,2011-06-28,Regular Cash,2011-07-12,Quarter,2011-06-30
0.34,2011-02-11,2011-03-29,Regular Cash,2011-04-12,Quarter,2011-03-31
0.34,2010-10-29,2010-12-29,Regular Cash,2011-01-11,Quarter,2010-12-31
0.34,2010-08-06,2010-09-28,Regular Cash,2010-10-13,Quarter,2010-09-30
0.31,2010-05-07,2010-06-28,Regular Cash,2010-07-13,Quarter,2010-06-30
0.31,2010-02-12,2010-03-29,Regular Cash,2010-04-13,Quarter,2010-03-31
