Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.77,2017-10-25,2017-11-10,Regular Cash,2017-12-11,Quarter,2017-11-13
0.77,2017-07-26,2017-08-10,Regular Cash,2017-09-11,Quarter,2017-08-14
0.77,2017-04-26,2017-05-10,Regular Cash,2017-06-09,Quarter,2017-05-12
0.75,2017-01-25,2017-02-08,Regular Cash,2017-03-10,Quarter,2017-02-10
0.75,2016-10-26,2016-11-08,Regular Cash,2016-12-09,Quarter,2016-11-10
0.75,2016-07-27,2016-08-10,Regular Cash,2016-09-09,Quarter,2016-08-12
0.75,2016-04-27,2016-05-11,Regular Cash,2016-06-10,Quarter,2016-05-13
0.73,2016-01-27,2016-02-09,Regular Cash,2016-03-10,Quarter,2016-02-11
0.73,2015-10-28,2015-11-09,Regular Cash,2015-12-10,Quarter,2015-11-12
0.73,2015-07-29,2015-08-11,Regular Cash,2015-09-10,Quarter,2015-08-13
0.73,2015-04-29,2015-05-11,Regular Cash,2015-06-10,Quarter,2015-05-13
0.69,2015-01-28,2015-02-06,Regular Cash,2015-03-10,Quarter,2015-02-10
0.69,2014-10-29,2014-11-07,Regular Cash,2014-12-10,Quarter,2014-11-12
0.69,2014-07-30,2014-08-11,Regular Cash,2014-09-10,Quarter,2014-08-13
0.69,2014-04-30,2014-05-09,Regular Cash,2014-06-10,Quarter,2014-05-13
0.63,2014-01-29,2014-02-06,Regular Cash,2014-03-10,Quarter,2014-02-10
0.63,2013-10-30,2013-11-07,Regular Cash,2013-12-10,Quarter,2013-11-12
0.63,2013-07-31,2013-08-09,Regular Cash,2013-09-10,Quarter,2013-08-13
0.63,2013-04-24,2013-05-09,Regular Cash,2013-06-10,Quarter,2013-05-13
0.57,2013-01-30,2013-02-07,Regular Cash,2013-03-11,Quarter,2013-02-11
0.57,2012-10-31,2012-11-07,Regular Cash,2012-12-10,Quarter,2012-11-09
0.57,2012-07-25,2012-08-09,Regular Cash,2012-09-10,Quarter,2012-08-13
0.57,2012-04-25,2012-05-10,Regular Cash,2012-06-11,Quarter,2012-05-14
0.47,2012-01-25,2012-02-08,Regular Cash,2012-03-09,Quarter,2012-02-10
0.47,2011-10-26,2011-11-08,Regular Cash,2011-12-09,Quarter,2011-11-10
0.47,2011-07-27,2011-08-10,Regular Cash,2011-09-09,Quarter,2011-08-12
0.47,2011-04-27,2011-05-11,Regular Cash,2011-06-10,Quarter,2011-05-13
0.44,2011-01-26,2011-02-08,Regular Cash,2011-03-10,Quarter,2011-02-10
0.44,2010-10-27,2010-11-09,Regular Cash,2010-12-10,Quarter,2010-11-12
0.44,2010-07-28,2010-08-11,Regular Cash,2010-09-10,Quarter,2010-08-13
0.44,2010-04-28,2010-05-11,Regular Cash,2010-06-10,Quarter,2010-05-13
0.42,2010-01-27,2010-02-08,Regular Cash,2010-03-10,Quarter,2010-02-10
