Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.75,2017-11-21,2017-11-30,Regular Cash,2017-12-29,Quarter,2017-12-01
0.75,2017-08-15,2017-08-30,Regular Cash,2017-09-29,Quarter,2017-09-01
0.75,2017-05-16,2017-05-30,Regular Cash,2017-06-30,Quarter,2017-06-01
0.75,2017-02-22,2017-03-02,Regular Cash,2017-03-31,Quarter,2017-03-06
0.7,2016-11-22,2016-11-30,Regular Cash,2016-12-30,Quarter,2016-12-02
0.7,2016-08-16,2016-08-30,Regular Cash,2016-09-30,Quarter,2016-09-01
0.7,2016-05-17,2016-05-27,Regular Cash,2016-06-30,Quarter,2016-06-01
0.7,2016-02-18,2016-02-26,Regular Cash,2016-03-31,Quarter,2016-03-01
0.7,2015-10-20,2015-10-28,Regular Cash,2015-12-29,Quarter,2015-10-30
0.7,2015-07-22,2015-08-28,Regular Cash,2015-09-30,Quarter,2015-09-01
0.7,2015-05-19,2015-05-28,Regular Cash,2015-06-30,Quarter,2015-06-01
0.7,2015-02-19,2015-02-26,Regular Cash,2015-03-31,Quarter,2015-03-02
0.7,2014-11-18,2014-11-26,Regular Cash,2014-12-31,Quarter,2014-12-01
0.7,2014-08-20,2014-08-28,Regular Cash,2014-09-30,Quarter,2014-09-02
0.7,2014-05-20,2014-05-29,Regular Cash,2014-06-30,Quarter,2014-06-02
0.7,2014-02-19,2014-02-27,Regular Cash,2014-03-31,Quarter,2014-03-03
0.7,2013-11-19,2013-11-27,Regular Cash,2013-12-31,Quarter,2013-12-02
0.7,2013-08-21,2013-08-29,Regular Cash,2013-09-30,Quarter,2013-09-03
0.7,2013-05-21,2013-05-30,Regular Cash,2013-06-28,Quarter,2013-06-03
0.7,2013-02-21,2013-02-28,Regular Cash,2013-03-29,Quarter,2013-03-04
0.7,2012-11-20,2012-11-29,Regular Cash,2012-12-31,Quarter,2012-12-03
0.7,2012-08-21,2012-08-30,Regular Cash,2012-09-28,Quarter,2012-09-04
0.7,2012-05-15,2012-05-30,Regular Cash,2012-06-29,Quarter,2012-06-01
0.7,2012-02-22,2012-03-01,Regular Cash,2012-03-30,Quarter,2012-03-05
0.7,2011-11-16,2011-11-29,Regular Cash,2011-12-30,Quarter,2011-12-01
0.7,2011-08-17,2011-08-30,Regular Cash,2011-09-30,Quarter,2011-09-01
0.7,2011-05-17,2011-05-27,Regular Cash,2011-06-30,Quarter,2011-06-01
0.7,2011-02-16,2011-02-24,Regular Cash,2011-03-31,Quarter,2011-02-28
0.7,2010-11-17,2010-11-29,Regular Cash,2010-12-31,Quarter,2010-12-01
0.7,2010-08-17,2010-08-30,Regular Cash,2010-09-30,Quarter,2010-09-01
0.7,2010-05-19,2010-05-27,Regular Cash,2010-06-30,Quarter,2010-06-01
0.7,2010-02-16,2010-02-24,Regular Cash,2010-03-31,Quarter,2010-02-26
