Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.17,2017-11-09,2017-11-30,Regular Cash,2017-12-15,Quarter,2017-12-01
0.14,2017-07-27,2017-08-30,Regular Cash,2017-09-15,Quarter,2017-09-01
0.14,2017-04-27,2017-05-30,Regular Cash,2017-06-15,Quarter,2017-06-01
0.14,2017-02-09,2017-02-27,Regular Cash,2017-03-15,Quarter,2017-03-01
0.14,2016-11-09,2016-11-29,Regular Cash,2016-12-15,Quarter,2016-12-01
0.13,2016-07-26,2016-08-30,Regular Cash,2016-09-15,Quarter,2016-09-01
0.13,2016-04-27,2016-05-27,Regular Cash,2016-06-15,Quarter,2016-06-01
0.13,2016-02-10,2016-02-26,Regular Cash,2016-03-15,Quarter,2016-03-01
0.13,2015-11-11,2015-11-27,Regular Cash,2015-12-15,Quarter,2015-12-01
0.13,2015-07-29,2015-08-28,Regular Cash,2015-09-15,Quarter,2015-09-01
0.13,2015-04-29,2015-05-28,Regular Cash,2015-06-15,Quarter,2015-06-01
0.13,2015-02-11,2015-02-26,Regular Cash,2015-03-16,Quarter,2015-03-02
0.13,2014-11-12,2014-11-26,Regular Cash,2014-12-15,Quarter,2014-12-01
0.13,2014-07-21,2014-08-28,Regular Cash,2014-09-16,Quarter,2014-09-02
0.125,2014-04-21,2014-04-30,Regular Cash,2014-05-16,Quarter,2014-05-02
0.125,2014-01-22,2014-01-30,Regular Cash,2014-02-17,Quarter,2014-02-03
2.0,2013-11-13,2013-12-17,Stock Split,2013-12-16,None,2013-12-02
0.125,2013-10-18,2013-10-30,Regular Cash,2013-11-15,Quarter,2013-11-01
0.125,2013-07-25,2013-08-01,Regular Cash,2013-08-15,Quarter,2013-08-05
