Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.22,2017-12-07,2018-02-02,Regular Cash,2018-02-14,Quarter,2018-02-05
0.333333,2017-05-03,2017-12-05,Spinoff,2017-12-04,None,2017-11-22
0.29,2017-10-26,2017-11-07,Regular Cash,2017-11-22,Quarter,2017-11-08
0.29,2017-07-27,2017-08-07,Regular Cash,2017-08-23,Quarter,2017-08-09
0.29,2017-04-27,2017-05-08,Regular Cash,2017-05-24,Quarter,2017-05-10
0.29,2017-01-26,2017-02-02,Regular Cash,2017-02-15,Quarter,2017-02-06
0.29,2016-10-27,2016-11-07,Regular Cash,2016-11-23,Quarter,2016-11-09
0.29,2016-07-28,2016-08-08,Regular Cash,2016-08-24,Quarter,2016-08-10
0.29,2016-04-28,2016-05-09,Regular Cash,2016-05-25,Quarter,2016-05-11
0.29,2016-01-12,2016-02-12,Regular Cash,2016-02-29,Quarter,2016-02-17
0.25,2015-10-22,2015-11-09,Regular Cash,2015-11-25,Quarter,2015-11-12
0.25,2015-07-23,2015-08-10,Regular Cash,2015-08-26,Quarter,2015-08-12
0.25,2015-04-23,2015-05-11,Regular Cash,2015-05-27,Quarter,2015-05-13
0.25,2015-01-29,2015-02-13,Regular Cash,2015-02-27,Quarter,2015-02-18
0.25,2014-10-30,2014-11-07,Regular Cash,2014-11-26,Quarter,2014-11-12
0.25,2014-07-24,2014-08-11,Regular Cash,2014-08-27,Quarter,2014-08-13
0.25,2014-04-03,2014-05-12,Regular Cash,2014-05-28,Quarter,2014-05-14
0.25,2014-01-14,2014-02-13,Regular Cash,2014-02-27,Quarter,2014-02-18
0.17,2013-10-30,2013-11-13,Regular Cash,2013-11-27,Quarter,2013-11-15
0.17,2013-07-25,2013-08-14,Regular Cash,2013-08-29,Quarter,2013-08-16
0.17,2013-04-29,2013-05-13,Regular Cash,2013-05-30,Quarter,2013-05-15
0.17,2013-02-26,2013-03-13,Regular Cash,2013-03-27,Quarter,2013-03-15
