Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.265,2017-10-06,2017-10-13,Regular Cash,2017-12-01,Quarter,2017-10-16
0.265,2017-07-12,2017-07-20,Regular Cash,2017-09-01,Quarter,2017-07-24
0.265,2017-05-05,2017-05-11,Regular Cash,2017-06-01,Quarter,2017-05-15
0.265,2017-01-31,2017-02-10,Regular Cash,2017-03-01,Quarter,2017-02-14
0.25,2016-10-06,2016-10-13,Regular Cash,2016-12-01,Quarter,2016-10-17
0.25,2016-07-13,2016-07-21,Regular Cash,2016-09-01,Quarter,2016-07-25
0.25,2016-05-10,2016-05-18,Regular Cash,2016-06-01,Quarter,2016-05-20
0.25,2016-02-04,2016-02-11,Regular Cash,2016-03-01,Quarter,2016-02-16
0.74,2015-10-09,2015-10-15,Regular Cash,2015-12-01,Quarter,2015-10-19
0.74,2015-07-16,2015-07-23,Regular Cash,2015-09-01,Quarter,2015-07-27
0.73,2015-05-12,2015-05-20,Regular Cash,2015-06-01,Quarter,2015-05-22
0.73,2015-02-04,2015-02-12,Regular Cash,2015-03-02,Quarter,2015-02-17
0.73,2014-10-02,2014-10-09,Regular Cash,2014-12-01,Quarter,2014-10-14
0.73,2014-07-10,2014-07-17,Regular Cash,2014-09-02,Quarter,2014-07-21
0.69,2014-05-13,2014-05-21,Regular Cash,2014-06-02,Quarter,2014-05-23
0.69,2014-02-05,2014-02-13,Regular Cash,2014-03-03,Quarter,2014-02-18
0.69,2013-10-04,2013-10-10,Regular Cash,2013-12-02,Quarter,2013-10-15
0.69,2013-07-11,2013-07-18,Regular Cash,2013-09-03,Quarter,2013-07-22
0.66,2013-05-14,2013-05-22,Regular Cash,2013-06-03,Quarter,2013-05-24
0.66,2013-02-06,2013-02-14,Regular Cash,2013-03-01,Quarter,2013-02-19
0.66,2012-10-04,2012-10-11,Regular Cash,2012-12-03,Quarter,2012-10-15
0.66,2012-07-10,2012-07-19,Regular Cash,2012-09-04,Quarter,2012-07-23
0.66,2012-05-09,2012-05-17,Regular Cash,2012-06-01,Quarter,2012-05-21
0.5,2011-07-14,2012-05-01,Spinoff,2012-04-30,None,2012-04-16
0.66,2012-02-10,2012-02-16,Regular Cash,2012-03-01,Quarter,2012-02-21
0.66,2011-10-05,2011-10-13,Regular Cash,2011-12-01,Quarter,2011-10-17
0.66,2011-07-13,2011-07-21,Regular Cash,2011-09-01,Quarter,2011-07-25
0.66,2011-05-11,2011-05-19,Regular Cash,2011-06-01,Quarter,2011-05-23
0.66,2011-02-11,2011-02-17,Regular Cash,2011-03-01,Quarter,2011-02-22
0.55,2010-10-06,2010-10-27,Regular Cash,2010-12-01,Quarter,2010-10-29
0.55,2010-07-14,2010-07-29,Regular Cash,2010-09-01,Quarter,2010-08-02
0.55,2010-03-24,2010-05-20,Regular Cash,2010-06-01,Quarter,2010-05-24
0.5,2010-02-12,2010-02-18,Regular Cash,2010-03-01,Quarter,2010-02-22
