Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
-2.4245362661989844e-14,2015-07-21,2015-07-21,Discontinued,,Suspend,
0.0875,2015-03-05,2015-04-13,Regular Cash,2015-04-30,Quarter,2015-04-15
0.0875,2014-12-15,2015-01-13,Regular Cash,2015-01-31,Quarter,2015-01-15
0.0875,2014-09-22,2014-10-10,Regular Cash,2014-10-31,Quarter,2014-10-15
0.0875,2014-06-16,2014-07-14,Regular Cash,2014-07-31,Quarter,2014-07-16
0.071429,2014-03-17,2014-07-01,Spinoff,2014-06-30,None,2014-06-19
0.0875,2014-03-11,2014-04-10,Regular Cash,2014-04-30,Quarter,2014-04-14
0.0875,2013-12-16,2014-01-13,Regular Cash,2014-01-31,Quarter,2014-01-15
0.0875,2013-09-23,2013-10-10,Regular Cash,2013-10-31,Quarter,2013-10-15
0.0875,2013-06-17,2013-07-11,Regular Cash,2013-07-31,Quarter,2013-07-15
0.0875,2013-04-08,2013-04-11,Regular Cash,2013-04-30,Quarter,2013-04-15
0.0875,2012-12-17,2013-01-11,Regular Cash,2013-01-31,Quarter,2013-01-15
0.0875,2012-09-24,2012-10-11,Regular Cash,2012-10-31,Quarter,2012-10-15
0.0875,2012-06-12,2012-07-12,Regular Cash,2012-07-31,Quarter,2012-07-16
0.0875,2012-03-05,2012-04-12,Regular Cash,2012-04-30,Quarter,2012-04-16
0.0875,2011-12-19,2012-01-12,Regular Cash,2012-01-31,Quarter,2012-01-17
0.0875,2011-08-01,2011-09-29,Regular Cash,2011-10-17,Quarter,2011-10-03
0.0875,2011-06-13,2011-06-29,Regular Cash,2011-07-15,Quarter,2011-07-01
0.075,2011-03-07,2011-03-30,Regular Cash,2011-04-15,Quarter,2011-04-01
0.075,2010-12-20,2010-12-30,Regular Cash,2011-01-18,Quarter,2011-01-03
0.075,2010-09-01,2010-09-29,Regular Cash,2010-10-15,Quarter,2010-10-01
0.075,2010-06-21,2010-06-29,Regular Cash,2010-07-15,Quarter,2010-07-01
0.075,2010-03-08,2010-03-30,Regular Cash,2010-04-15,Quarter,2010-04-01
