Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.475,2017-12-05,2017-12-15,Regular Cash,2017-12-29,Quarter,2017-12-18
0.475,2017-09-06,2017-09-18,Regular Cash,2017-09-29,Quarter,2017-09-19
0.475,2017-05-03,2017-05-26,Regular Cash,2017-06-30,Quarter,2017-05-31
0.475,2017-02-02,2017-02-28,Regular Cash,2017-03-31,Quarter,2017-03-02
0.445,2016-12-06,2016-12-14,Regular Cash,2016-12-30,Quarter,2016-12-16
0.445,2016-09-07,2016-09-15,Regular Cash,2016-09-30,Quarter,2016-09-19
0.445,2016-05-04,2016-05-26,Regular Cash,2016-06-30,Quarter,2016-05-31
0.445,2016-02-03,2016-02-29,Regular Cash,2016-03-31,Quarter,2016-03-02
0.4175,2015-12-02,2015-12-10,Regular Cash,2015-12-31,Quarter,2015-12-14
0.4175,2015-09-01,2015-09-10,Regular Cash,2015-09-30,Quarter,2015-09-14
0.4175,2015-04-29,2015-05-27,Regular Cash,2015-06-30,Quarter,2015-05-29
0.4175,2015-02-03,2015-02-26,Regular Cash,2015-03-31,Quarter,2015-03-02
0.3925,2014-12-03,2014-12-11,Regular Cash,2014-12-31,Quarter,2014-12-15
0.3925,2014-09-02,2014-09-11,Regular Cash,2014-09-30,Quarter,2014-09-15
0.3925,2014-05-01,2014-05-28,Regular Cash,2014-06-30,Quarter,2014-05-30
0.3925,2014-02-04,2014-02-27,Regular Cash,2014-03-31,Quarter,2014-03-03
0.3675,2013-12-03,2013-12-11,Regular Cash,2013-12-31,Quarter,2013-12-13
0.3675,2013-09-04,2013-09-12,Regular Cash,2013-09-30,Quarter,2013-09-16
0.3675,2013-04-02,2013-05-29,Regular Cash,2013-06-28,Quarter,2013-05-31
0.3675,2013-02-05,2013-02-27,Regular Cash,2013-03-28,Quarter,2013-03-01
0.343,2012-11-01,2012-11-28,Regular Cash,2012-12-31,Quarter,2012-11-30
0.343,2012-07-17,2012-08-29,Regular Cash,2012-09-28,Quarter,2012-08-31
0.343,2012-05-02,2012-05-30,Regular Cash,2012-06-29,Quarter,2012-06-01
0.29375,2012-02-14,2012-02-28,Regular Cash,2012-03-30,Quarter,2012-03-01
0.275,2011-10-11,2011-12-27,Regular Cash,2011-12-30,Quarter,2011-11-10
0.275,2011-07-12,2011-08-30,Regular Cash,2011-09-30,Quarter,2011-09-01
0.275,2011-04-12,2011-05-27,Regular Cash,2011-06-30,Quarter,2011-06-01
0.275,2011-02-08,2011-02-25,Regular Cash,2011-03-31,Quarter,2011-03-01
0.25625,2010-10-12,2010-11-29,Regular Cash,2010-12-31,Quarter,2010-12-01
0.25625,2010-07-12,2010-08-30,Regular Cash,2010-09-30,Quarter,2010-09-01
0.25625,2010-04-13,2010-05-27,Regular Cash,2010-06-30,Quarter,2010-06-01
0.25625,2010-02-09,2010-02-25,Regular Cash,2010-03-31,Quarter,2010-03-01
