Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.33,2017-11-01,2018-01-09,Regular Cash,2018-02-01,Quarter,2018-01-10
0.29,2017-08-10,2017-10-06,Regular Cash,2017-11-01,Quarter,2017-10-10
0.29,2017-05-26,2017-07-06,Regular Cash,2017-08-01,Quarter,2017-07-10
0.29,2017-02-23,2017-04-06,Regular Cash,2017-05-01,Quarter,2017-04-10
0.29,2016-11-02,2017-01-06,Regular Cash,2017-02-01,Quarter,2017-01-10
0.25,2016-08-11,2016-10-05,Regular Cash,2016-11-01,Quarter,2016-10-10
0.25,2016-05-27,2016-07-07,Regular Cash,2016-08-01,Quarter,2016-07-11
0.25,2016-02-25,2016-04-07,Regular Cash,2016-05-02,Quarter,2016-04-11
0.25,2015-10-28,2016-01-07,Regular Cash,2016-02-01,Quarter,2016-01-11
0.2,2015-08-13,2015-10-07,Regular Cash,2015-11-01,Quarter,2015-10-12
0.2,2015-05-21,2015-07-08,Regular Cash,2015-08-01,Quarter,2015-07-10
0.2,2015-02-26,2015-04-08,Regular Cash,2015-05-01,Quarter,2015-04-10
0.2,2014-10-29,2015-01-08,Regular Cash,2015-02-01,Quarter,2015-01-12
0.16,2014-08-14,2014-10-08,Regular Cash,2014-11-01,Quarter,2014-10-10
0.16,2014-05-22,2014-07-08,Regular Cash,2014-08-01,Quarter,2014-07-10
0.16,2014-02-25,2014-04-08,Regular Cash,2014-05-01,Quarter,2014-04-10
0.16,2013-11-14,2014-01-08,Regular Cash,2014-02-01,Quarter,2014-01-10
0.12,2013-08-09,2013-10-08,Regular Cash,2013-11-01,Quarter,2013-10-10
0.12,2013-05-23,2013-07-08,Regular Cash,2013-08-01,Quarter,2013-07-10
0.12,2013-03-01,2013-04-05,Regular Cash,2013-05-01,Quarter,2013-04-09
0.12,2012-11-08,2013-01-08,Regular Cash,2013-02-01,Quarter,2013-01-10
0.08,2012-08-09,2012-10-05,Regular Cash,2012-11-01,Quarter,2012-10-10
0.08,2012-05-24,2012-07-06,Regular Cash,2012-08-01,Quarter,2012-07-10
0.08,2012-02-23,2012-04-04,Regular Cash,2012-05-01,Quarter,2012-04-09
0.08,2011-11-10,2012-01-06,Regular Cash,2012-02-01,Quarter,2012-01-10
0.05,2011-08-11,2011-10-06,Regular Cash,2011-11-01,Quarter,2011-10-11
0.05,2011-05-26,2011-07-07,Regular Cash,2011-08-01,Quarter,2011-07-11
0.05,2011-02-24,2011-04-07,Regular Cash,2011-05-01,Quarter,2011-04-11
0.05,2010-11-11,2011-01-06,Regular Cash,2011-02-01,Quarter,2011-01-10
0.01,2010-08-12,2010-10-06,Regular Cash,2010-11-01,Quarter,2010-10-08
0.01,2010-05-28,2010-07-07,Regular Cash,2010-08-01,Quarter,2010-07-09
0.01,2010-02-23,2010-04-07,Regular Cash,2010-05-01,Quarter,2010-04-09
0.01,2009-11-05,2010-01-07,Regular Cash,2010-02-01,Quarter,2010-01-11
