Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.51,2017-05-04,2017-06-08,Regular Cash,2017-07-03,Quarter,2017-06-12
0.51,2017-02-09,2017-03-08,Regular Cash,2017-04-03,Quarter,2017-03-10
0.46,2016-12-01,2016-12-08,Regular Cash,2017-01-03,Quarter,2016-12-12
0.46,2016-07-26,2016-09-08,Regular Cash,2016-10-03,Quarter,2016-09-12
0.42,2016-05-05,2016-06-08,Regular Cash,2016-07-01,Quarter,2016-06-10
0.42,2016-02-11,2016-03-08,Regular Cash,2016-04-01,Quarter,2016-03-10
0.36,2015-12-02,2015-12-10,Regular Cash,2016-01-04,Quarter,2015-12-14
0.36,2015-07-27,2015-09-08,Regular Cash,2015-10-01,Quarter,2015-09-10
2.0,2015-07-27,2015-09-01,Stock Split,2015-08-31,None,2015-08-17
0.335,2015-05-07,2015-06-08,Regular Cash,2015-07-01,Quarter,2015-06-10
0.335,2015-02-05,2015-03-06,Regular Cash,2015-04-01,Quarter,2015-03-10
0.335,2014-12-04,2014-12-11,Regular Cash,2015-01-02,Quarter,2014-12-15
0.335,2014-07-17,2014-09-08,Regular Cash,2014-10-01,Quarter,2014-09-10
0.335,2014-05-08,2014-06-06,Regular Cash,2014-07-01,Quarter,2014-06-10
0.335,2014-02-11,2014-03-06,Regular Cash,2014-04-01,Quarter,2014-03-10
0.315,2013-12-05,2013-12-12,Regular Cash,2014-01-02,Quarter,2013-12-16
0.315,2013-07-11,2013-09-06,Regular Cash,2013-10-01,Quarter,2013-09-10
0.315,2013-05-09,2013-06-06,Regular Cash,2013-07-01,Quarter,2013-06-10
0.295,2013-02-07,2013-03-06,Regular Cash,2013-04-01,Quarter,2013-03-08
0.295,2012-11-29,2012-12-06,Regular Cash,2013-01-02,Quarter,2012-12-10
0.295,2012-07-12,2012-09-06,Regular Cash,2012-10-01,Quarter,2012-09-10
0.295,2012-05-03,2012-06-07,Regular Cash,2012-07-02,Quarter,2012-06-11
0.28,2012-02-02,2012-03-07,Regular Cash,2012-04-02,Quarter,2012-03-09
0.28,2011-10-25,2011-12-07,Regular Cash,2012-01-03,Quarter,2011-12-09
0.265,2011-07-15,2011-09-08,Regular Cash,2011-10-03,Quarter,2011-09-12
0.265,2011-05-06,2011-06-08,Regular Cash,2011-07-01,Quarter,2011-06-10
0.265,2011-02-16,2011-03-08,Regular Cash,2011-04-01,Quarter,2011-03-10
0.245,2010-10-15,2010-12-08,Regular Cash,2011-01-03,Quarter,2010-12-10
2.0,2010-10-15,2010-11-16,Stock Split,2010-11-15,None,2010-11-01
0.225,2010-07-15,2010-09-08,Regular Cash,2010-10-01,Quarter,2010-09-10
0.225,2010-05-07,2010-06-08,Regular Cash,2010-07-01,Quarter,2010-06-10
0.225,2010-02-02,2010-03-08,Regular Cash,2010-04-01,Quarter,2010-03-10
