Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.3,2017-08-10,2017-11-30,Regular Cash,2017-12-15,Quarter,2017-12-01
0.225,2017-05-12,2017-08-30,Regular Cash,2017-09-15,Quarter,2017-09-01
0.225,2017-02-13,2017-05-30,Regular Cash,2017-06-15,Quarter,2017-06-01
0.225,2016-11-17,2017-02-27,Regular Cash,2017-03-15,Quarter,2017-03-01
0.225,2016-08-08,2016-11-29,Regular Cash,2016-12-15,Quarter,2016-12-01
0.15,2016-05-09,2016-08-30,Regular Cash,2016-09-15,Quarter,2016-09-01
0.15,2016-02-10,2016-05-27,Regular Cash,2016-06-15,Quarter,2016-06-01
0.15,2015-11-19,2016-02-26,Regular Cash,2016-03-15,Quarter,2016-03-01
0.15,2015-08-04,2015-11-27,Regular Cash,2015-12-15,Quarter,2015-12-01
0.1,2015-04-30,2015-08-28,Regular Cash,2015-09-15,Quarter,2015-09-01
0.1,2015-01-29,2015-05-28,Regular Cash,2015-06-15,Quarter,2015-06-01
0.1,2014-11-13,2015-02-25,Regular Cash,2015-03-13,Quarter,2015-02-27
0.1,2014-07-31,2014-11-26,Regular Cash,2014-12-15,Quarter,2014-12-01
0.075,2014-05-05,2014-08-27,Regular Cash,2014-09-15,Quarter,2014-08-29
0.075,2014-02-03,2014-05-28,Regular Cash,2014-06-13,Quarter,2014-05-30
0.075,2013-11-14,2014-02-26,Regular Cash,2014-03-14,Quarter,2014-02-28
0.075,2013-08-07,2013-11-26,Regular Cash,2013-12-13,Quarter,2013-11-29
0.05,2013-05-06,2013-08-28,Regular Cash,2013-09-13,Quarter,2013-08-30
0.05,2013-02-04,2013-05-29,Regular Cash,2013-06-14,Quarter,2013-05-31
0.05,2012-11-19,2013-02-27,Regular Cash,2013-03-15,Quarter,2013-03-01
0.05,2012-08-03,2012-11-28,Regular Cash,2012-12-14,Quarter,2012-11-30
0.1,2012-11-19,2012-11-28,Special Cash,2012-12-14,None,2012-11-30
0.04,2012-05-03,2012-08-29,Regular Cash,2012-09-14,Quarter,2012-08-31
0.04,2012-02-06,2012-05-30,Regular Cash,2012-06-15,Quarter,2012-06-01
0.04,2011-11-17,2012-02-28,Regular Cash,2012-03-15,Quarter,2012-03-01
0.04,2011-08-04,2011-11-29,Regular Cash,2011-12-15,Quarter,2011-12-01
0.04,2011-05-05,2011-08-30,Regular Cash,2011-09-15,Quarter,2011-09-01
0.04,2011-02-03,2011-05-27,Regular Cash,2011-06-15,Quarter,2011-06-01
0.04,2010-11-18,2011-02-25,Regular Cash,2011-03-15,Quarter,2011-03-01
0.04,2010-08-05,2010-11-29,Regular Cash,2010-12-15,Quarter,2010-12-01
0.04,2010-05-06,2010-08-30,Regular Cash,2010-09-15,Quarter,2010-09-01
0.04,2010-02-08,2010-05-27,Regular Cash,2010-06-15,Quarter,2010-06-01
0.04,2009-11-20,2010-02-25,Regular Cash,2010-03-15,Quarter,2010-03-01
