Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.50375,2017-12-19,2017-12-29,Regular Cash,2018-01-12,Quarter,2018-01-02
0.50375,2017-09-15,2017-09-22,Regular Cash,2017-10-13,Quarter,2017-09-25
0.50375,2017-06-15,2017-06-22,Regular Cash,2017-07-14,Quarter,2017-06-26
0.50375,2017-03-16,2017-03-23,Regular Cash,2017-04-17,Quarter,2017-03-27
0.50375,2016-12-15,2016-12-22,Regular Cash,2017-01-13,Quarter,2016-12-27
0.50375,2016-09-14,2016-09-22,Regular Cash,2016-10-14,Quarter,2016-09-26
3.0,2016-09-14,2016-09-22,Special Cash,2016-10-14,None,2016-09-26
0.50375,2016-06-16,2016-06-23,Regular Cash,2016-07-08,Quarter,2016-06-27
0.50375,2016-03-11,2016-03-22,Regular Cash,2016-04-08,Quarter,2016-03-24
8.0,2016-02-22,2016-03-01,Special Cash,2016-03-10,None,2016-03-03
0.5525,2015-12-17,2015-12-23,Regular Cash,2016-01-08,Quarter,2015-12-28
0.5525,2015-09-10,2015-09-17,Regular Cash,2015-10-09,Quarter,2015-09-21
0.5525,2015-06-12,2015-06-24,Regular Cash,2015-07-10,Quarter,2015-06-26
0.5525,2015-03-12,2015-03-19,Regular Cash,2015-04-10,Quarter,2015-03-23
0.5,2014-12-16,2014-12-23,Regular Cash,2015-01-09,Quarter,2014-12-26
0.5,2014-09-12,2014-09-18,Regular Cash,2014-10-10,Quarter,2014-09-22
0.5,2014-06-12,2014-06-19,Regular Cash,2014-07-11,Quarter,2014-06-23
0.5,2014-03-13,2014-03-20,Regular Cash,2014-04-11,Quarter,2014-03-24
0.65,2013-12-17,2013-12-24,Regular Cash,2014-01-10,Quarter,2013-12-27
0.4,2013-09-12,2013-09-19,Regular Cash,2013-10-11,Quarter,2013-09-23
0.4,2013-06-13,2013-06-20,Regular Cash,2013-07-12,Quarter,2013-06-24
0.4,2013-03-12,2013-03-20,Regular Cash,2013-04-12,Quarter,2013-03-22
0.7675,2012-12-07,2012-12-19,Regular Cash,2013-01-11,Quarter,2012-12-21
0.3375,2012-09-11,2012-09-19,Regular Cash,2012-10-12,Quarter,2012-09-21
0.3375,2012-06-08,2012-06-20,Regular Cash,2012-07-13,Quarter,2012-06-22
0.3375,2012-03-13,2012-03-21,Regular Cash,2012-04-13,Quarter,2012-03-23
0.5675,2011-12-07,2011-12-15,Regular Cash,2012-01-13,Quarter,2011-12-19
0.3375,2011-09-09,2011-09-16,Regular Cash,2011-10-14,Quarter,2011-09-20
0.3375,2011-06-10,2011-06-16,Regular Cash,2011-07-08,Quarter,2011-06-20
0.3375,2011-03-11,2011-03-17,Regular Cash,2011-04-08,Quarter,2011-03-21
0.4575,2010-12-09,2010-12-16,Regular Cash,2011-01-14,Quarter,2010-12-20
0.3375,2010-09-10,2010-09-16,Regular Cash,2010-10-08,Quarter,2010-09-20
0.3375,2010-06-08,2010-06-16,Regular Cash,2010-07-09,Quarter,2010-06-18
0.3375,2010-03-02,2010-03-11,Regular Cash,2010-04-09,Quarter,2010-03-15
