Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.18,2017-11-14,2017-11-30,Regular Cash,2017-12-15,Quarter,2017-12-01
0.18,2017-08-10,2017-08-30,Regular Cash,2017-09-15,Quarter,2017-09-01
0.18,2017-05-25,2017-06-01,Regular Cash,2017-06-19,Quarter,2017-06-05
0.18,2017-02-10,2017-02-27,Regular Cash,2017-03-15,Quarter,2017-03-01
0.15,2016-11-08,2016-11-29,Regular Cash,2016-12-15,Quarter,2016-12-01
0.15,2016-08-10,2016-08-30,Regular Cash,2016-09-15,Quarter,2016-09-01
0.15,2016-05-19,2016-05-27,Regular Cash,2016-06-15,Quarter,2016-06-01
0.15,2016-02-12,2016-02-26,Regular Cash,2016-03-15,Quarter,2016-03-01
0.12,2015-11-11,2015-11-27,Regular Cash,2015-12-15,Quarter,2015-12-01
0.12,2015-08-11,2015-08-28,Regular Cash,2015-09-15,Quarter,2015-09-01
0.12,2015-05-21,2015-05-29,Regular Cash,2015-06-16,Quarter,2015-06-02
0.12,2015-02-13,2015-02-26,Regular Cash,2015-03-16,Quarter,2015-03-02
0.095,2014-11-12,2014-11-26,Regular Cash,2014-12-15,Quarter,2014-12-01
0.095,2014-08-12,2014-08-28,Regular Cash,2014-09-16,Quarter,2014-09-02
0.095,2014-05-22,2014-05-30,Regular Cash,2014-06-17,Quarter,2014-06-03
0.095,2014-02-14,2014-02-27,Regular Cash,2014-03-17,Quarter,2014-03-03
0.075,2013-11-15,2013-11-27,Regular Cash,2013-12-16,Quarter,2013-12-02
0.075,2013-08-14,2013-08-29,Regular Cash,2013-09-17,Quarter,2013-09-03
0.075,2013-05-23,2013-06-05,Regular Cash,2013-06-21,Quarter,2013-06-07
0.075,2013-02-22,2013-03-07,Regular Cash,2013-03-25,Quarter,2013-03-11
0.06,2012-11-15,2012-11-29,Regular Cash,2012-12-17,Quarter,2012-12-03
0.06,2012-08-21,2012-09-04,Regular Cash,2012-09-20,Quarter,2012-09-06
0.06,2012-05-24,2012-06-06,Regular Cash,2012-06-22,Quarter,2012-06-08
0.06,2012-02-24,2012-03-07,Regular Cash,2012-03-23,Quarter,2012-03-09
0.06,2011-11-16,2011-11-29,Regular Cash,2011-12-15,Quarter,2011-12-01
0.06,2011-08-17,2011-09-07,Regular Cash,2011-09-23,Quarter,2011-09-09
0.06,2011-05-26,2011-06-08,Regular Cash,2011-06-24,Quarter,2011-06-10
0.06,2011-02-25,2011-03-09,Regular Cash,2011-03-25,Quarter,2011-03-11
