Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.78,2017-10-20,2017-11-09,Regular Cash,2017-12-01,Quarter,2017-11-10
0.78,2017-07-19,2017-08-09,Regular Cash,2017-09-01,Quarter,2017-08-11
0.75,2017-04-21,2017-05-10,Regular Cash,2017-06-01,Quarter,2017-05-12
0.75,2017-01-20,2017-02-08,Regular Cash,2017-03-01,Quarter,2017-02-10
0.75,2016-10-21,2016-11-08,Regular Cash,2016-12-01,Quarter,2016-11-11
0.75,2016-07-13,2016-08-10,Regular Cash,2016-09-01,Quarter,2016-08-12
0.67,2016-04-22,2016-05-11,Regular Cash,2016-06-01,Quarter,2016-05-13
0.67,2016-01-15,2016-02-10,Regular Cash,2016-03-01,Quarter,2016-02-12
0.67,2015-10-16,2015-11-10,Regular Cash,2015-12-01,Quarter,2015-11-13
0.67,2015-07-16,2015-08-12,Regular Cash,2015-09-01,Quarter,2015-08-14
0.64,2015-04-16,2015-05-13,Regular Cash,2015-06-01,Quarter,2015-05-15
0.64,2015-01-16,2015-02-11,Regular Cash,2015-03-02,Quarter,2015-02-13
0.64,2014-10-17,2014-11-12,Regular Cash,2014-12-01,Quarter,2014-11-14
0.64,2014-07-16,2014-08-13,Regular Cash,2014-09-02,Quarter,2014-08-15
0.58,2014-04-11,2014-05-14,Regular Cash,2014-06-02,Quarter,2014-05-16
0.58,2014-01-24,2014-02-12,Regular Cash,2014-03-03,Quarter,2014-02-14
0.58,2013-10-23,2013-11-13,Regular Cash,2013-12-02,Quarter,2013-11-15
0.58,2013-07-15,2013-08-14,Regular Cash,2013-09-03,Quarter,2013-08-16
0.52,2013-04-19,2013-05-15,Regular Cash,2013-06-03,Quarter,2013-05-17
0.52,2013-01-25,2013-02-13,Regular Cash,2013-03-01,Quarter,2013-02-15
0.52,2012-10-24,2012-11-14,Regular Cash,2012-12-03,Quarter,2012-11-16
0.52,2012-07-18,2012-08-08,Regular Cash,2012-09-04,Quarter,2012-08-10
0.48,2012-04-19,2012-05-09,Regular Cash,2012-06-01,Quarter,2012-05-11
0.48,2012-01-26,2012-02-08,Regular Cash,2012-03-01,Quarter,2012-02-10
0.48,2011-10-25,2011-11-08,Regular Cash,2011-12-01,Quarter,2011-11-11
0.48,2011-07-22,2011-08-10,Regular Cash,2011-09-01,Quarter,2011-08-12
0.44,2011-04-21,2011-05-11,Regular Cash,2011-06-01,Quarter,2011-05-13
0.44,2011-01-27,2011-02-09,Regular Cash,2011-03-01,Quarter,2011-02-11
0.4,2010-10-26,2010-11-09,Regular Cash,2010-12-01,Quarter,2010-11-12
0.4,2010-07-19,2010-08-11,Regular Cash,2010-09-01,Quarter,2010-08-13
0.4,2010-04-22,2010-05-12,Regular Cash,2010-06-01,Quarter,2010-05-14
0.35,2010-01-28,2010-02-10,Regular Cash,2010-03-01,Quarter,2010-02-12
