Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.25,2017-10-17,2017-12-28,Regular Cash,2018-01-31,Quarter,2017-12-29
0.25,2017-07-20,2017-09-28,Regular Cash,2017-10-31,Quarter,2017-09-29
0.25,2017-05-23,2017-06-28,Regular Cash,2017-07-31,Quarter,2017-06-30
0.25,2017-05-23,2017-06-15,Stock Split,,None,
0.25,2017-02-24,2017-03-29,Regular Cash,2017-04-28,Quarter,2017-03-31
0.2,2016-01-29,2017-01-03,Spinoff,2016-12-31,None,2016-12-15
0.31,2016-10-19,2016-12-13,Regular Cash,2017-01-31,Quarter,2016-12-15
0.31,2016-07-20,2016-09-28,Regular Cash,2016-10-31,Quarter,2016-09-30
0.31,2016-05-20,2016-06-28,Regular Cash,2016-07-29,Quarter,2016-06-30
0.31,2016-01-29,2016-03-29,Regular Cash,2016-04-29,Quarter,2016-03-31
0.28,2015-10-20,2015-12-29,Regular Cash,2016-01-29,Quarter,2015-12-31
0.28,2015-07-22,2015-09-28,Regular Cash,2015-10-30,Quarter,2015-09-30
0.28,2015-05-20,2015-06-26,Regular Cash,2015-07-31,Quarter,2015-06-30
0.28,2015-01-30,2015-03-27,Regular Cash,2015-04-30,Quarter,2015-03-31
0.25,2014-10-15,2014-12-29,Regular Cash,2015-01-31,Quarter,2014-12-31
0.25,2014-07-17,2014-09-26,Regular Cash,2014-10-31,Quarter,2014-09-30
0.25,2014-05-20,2014-06-26,Regular Cash,2014-07-31,Quarter,2014-06-30
0.25,2014-01-24,2014-03-27,Regular Cash,2014-04-30,Quarter,2014-03-31
0.23,2013-10-16,2013-12-27,Regular Cash,2014-01-31,Quarter,2013-12-31
0.23,2013-07-18,2013-09-26,Regular Cash,2013-10-31,Quarter,2013-09-30
0.23,2013-05-21,2013-06-26,Regular Cash,2013-07-31,Quarter,2013-06-28
0.23,2012-11-13,2013-03-26,Regular Cash,2013-04-30,Quarter,2013-03-28
0.17,2012-10-16,2012-12-27,Regular Cash,2013-01-31,Quarter,2012-12-31
0.17,2012-07-17,2012-09-26,Regular Cash,2012-10-31,Quarter,2012-09-28
0.17,2012-05-24,2012-06-27,Regular Cash,2012-07-31,Quarter,2012-06-29
0.17,2012-02-22,2012-03-28,Regular Cash,2012-04-30,Quarter,2012-03-30
0.17,2011-10-13,2011-12-28,Regular Cash,2012-01-31,Quarter,2011-12-30
0.17,2011-07-14,2011-09-28,Regular Cash,2011-10-31,Quarter,2011-09-30
0.17,2011-05-26,2011-06-28,Regular Cash,2011-07-29,Quarter,2011-06-30
0.17,2011-02-22,2011-03-29,Regular Cash,2011-04-29,Quarter,2011-03-31
0.17,2010-10-14,2010-12-29,Regular Cash,2011-01-28,Quarter,2010-12-31
0.17,2010-07-15,2010-09-28,Regular Cash,2010-10-29,Quarter,2010-09-30
0.17,2010-05-20,2010-06-28,Regular Cash,2010-07-30,Quarter,2010-06-30
0.17,2010-02-25,2010-03-29,Regular Cash,2010-04-30,Quarter,2010-03-31
