Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.03,2015-11-13,2015-12-02,Regular Cash,2016-01-04,Quarter,2015-12-04
0.03,2015-08-12,2015-09-02,Regular Cash,2015-09-28,Quarter,2015-09-04
0.03,2015-05-21,2015-06-03,Regular Cash,2015-06-29,Quarter,2015-06-05
0.03,2015-02-12,2015-03-04,Regular Cash,2015-03-30,Quarter,2015-03-06
0.03,2014-11-12,2014-12-03,Regular Cash,2014-12-29,Quarter,2014-12-05
0.03,2014-08-12,2014-09-03,Regular Cash,2014-09-29,Quarter,2014-09-05
0.03,2014-05-23,2014-06-04,Regular Cash,2014-06-30,Quarter,2014-06-06
0.03,2014-02-13,2014-03-05,Regular Cash,2014-03-31,Quarter,2014-03-07
0.03,2013-11-14,2013-12-04,Regular Cash,2013-12-30,Quarter,2013-12-06
0.03,2013-08-13,2013-09-04,Regular Cash,2013-09-30,Quarter,2013-09-06
0.03,2013-05-23,2013-06-05,Regular Cash,2013-07-01,Quarter,2013-06-07
0.03,2013-02-14,2013-03-06,Regular Cash,2013-04-01,Quarter,2013-03-08
0.03,2012-11-15,2012-12-05,Regular Cash,2012-12-31,Quarter,2012-12-07
0.03,2012-08-15,2012-09-05,Regular Cash,2012-10-01,Quarter,2012-09-07
0.03,2012-05-25,2012-06-06,Regular Cash,2012-07-02,Quarter,2012-06-08
0.03,2012-02-20,2012-03-07,Regular Cash,2012-04-02,Quarter,2012-03-09
0.03,2011-11-18,2011-12-07,Regular Cash,2012-01-03,Quarter,2011-12-09
0.03,2011-08-17,2011-09-07,Regular Cash,2011-10-03,Quarter,2011-09-09
0.03,2011-05-26,2011-06-08,Regular Cash,2011-07-05,Quarter,2011-06-10
0.03,2011-02-18,2011-03-02,Regular Cash,2011-04-04,Quarter,2011-03-04
0.03,2010-11-12,2010-12-01,Regular Cash,2011-01-03,Quarter,2010-12-03
0.03,2010-08-11,2010-09-01,Regular Cash,2010-09-27,Quarter,2010-09-03
0.03,2010-05-20,2010-06-02,Regular Cash,2010-06-28,Quarter,2010-06-04
0.03,2010-02-11,2010-03-03,Regular Cash,2010-03-29,Quarter,2010-03-05
