Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.04,2015-07-29,2015-08-11,Regular Cash,2015-09-02,Quarter,2015-08-13
-2.4245362661989844e-14,2015-04-29,2015-05-08,Omitted,,Quarter,
0.04,2015-01-28,2015-02-11,Regular Cash,2015-03-02,Quarter,2015-02-13
0.04,2014-10-22,2014-11-05,Regular Cash,2014-11-26,Quarter,2014-11-07
0.04,2014-07-23,2014-08-06,Regular Cash,2014-08-29,Quarter,2014-08-08
0.04,2014-04-29,2014-05-09,Regular Cash,2014-05-30,Quarter,2014-05-13
0.04,2014-01-29,2014-02-10,Regular Cash,2014-03-03,Quarter,2014-02-12
0.04,2013-10-23,2013-11-06,Regular Cash,2013-11-29,Quarter,2013-11-08
0.04,2013-07-31,2013-08-08,Regular Cash,2013-08-30,Quarter,2013-08-12
0.04,2013-04-30,2013-05-10,Regular Cash,2013-05-30,Quarter,2013-05-14
0.08,2013-01-29,2013-02-07,Regular Cash,2013-02-28,Quarter,2013-02-11
0.08,2012-10-24,2012-11-07,Regular Cash,2012-11-30,Quarter,2012-11-09
0.08,2012-07-25,2012-08-06,Regular Cash,2012-08-29,Quarter,2012-08-08
0.08,2012-04-25,2012-05-08,Regular Cash,2012-05-25,Quarter,2012-05-10
0.08,2012-01-25,2012-02-08,Regular Cash,2012-02-28,Quarter,2012-02-10
0.08,2011-10-26,2011-11-02,Regular Cash,2011-11-30,Quarter,2011-11-04
0.08,2011-07-20,2011-08-03,Regular Cash,2011-08-30,Quarter,2011-08-05
0.08,2011-04-20,2011-05-03,Regular Cash,2011-05-27,Quarter,2011-05-05
0.15,2011-01-19,2011-02-02,Regular Cash,2011-02-25,Quarter,2011-02-04
0.15,2010-10-20,2010-11-03,Regular Cash,2010-11-30,Quarter,2010-11-05
0.15,2010-07-21,2010-08-03,Regular Cash,2010-08-27,Quarter,2010-08-05
0.15,2010-04-21,2010-05-03,Regular Cash,2010-05-28,Quarter,2010-05-05
0.15,2010-01-20,2010-02-03,Regular Cash,2010-03-02,Quarter,2010-02-05
