Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.375,2016-09-13,2016-09-21,Cancelled,2016-09-30,Quarter,2016-09-23
0.375,2016-05-06,2016-05-18,Regular Cash,2016-06-03,Quarter,2016-05-20
1.0,2015-02-10,2016-05-13,Spinoff,2016-05-12,None,2016-03-28
0.375,2016-02-25,2016-03-10,Regular Cash,2016-03-28,Quarter,2016-03-14
0.375,2015-11-05,2015-12-07,Regular Cash,2015-12-23,Quarter,2015-12-09
0.375,2015-08-12,2015-09-09,Regular Cash,2015-09-25,Quarter,2015-09-11
0.375,2015-05-28,2015-06-04,Regular Cash,2015-06-17,Quarter,2015-06-08
0.375,2015-02-09,2015-03-03,Regular Cash,2015-03-26,Quarter,2015-03-05
0.65,2014-11-20,2014-12-04,Special Cash,2014-12-29,None,2014-12-08
0.35,2014-11-20,2014-12-04,Regular Cash,2014-12-29,Quarter,2014-12-08
0.65,2014-08-01,2014-09-03,Special Cash,2014-09-26,None,2014-09-05
0.35,2014-08-01,2014-09-03,Regular Cash,2014-09-26,Quarter,2014-09-05
0.65,2014-05-01,2014-06-04,Special Cash,2014-06-27,None,2014-06-06
0.35,2014-05-01,2014-06-04,Regular Cash,2014-06-27,Quarter,2014-06-06
0.65,2014-02-21,2014-03-07,Special Cash,2014-03-28,None,2014-03-11
0.35,2014-02-21,2014-03-07,Regular Cash,2014-03-28,Quarter,2014-03-11
1.35,2013-10-24,2013-12-11,Regular Cash,2013-12-27,Annual,2013-12-13
1.25,2012-10-25,2012-12-12,Regular Cash,2012-12-28,Annual,2012-12-14
0.5,2011-11-03,2011-12-13,Regular Cash,2011-12-30,Annual,2011-12-15
0.3,2010-11-22,2010-12-14,Regular Cash,2010-12-30,Annual,2010-12-16
