Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.29,2017-10-26,2017-12-14,Regular Cash,2017-12-29,Quarter,2017-12-15
0.29,2017-07-20,2017-09-14,Regular Cash,2017-09-29,Quarter,2017-09-15
0.29,2017-04-27,2017-06-14,Regular Cash,2017-06-30,Quarter,2017-06-16
0.29,2017-01-25,2017-03-15,Regular Cash,2017-03-31,Quarter,2017-03-17
0.26,2016-10-26,2016-12-14,Regular Cash,2016-12-30,Quarter,2016-12-16
0.26,2016-07-22,2016-09-14,Regular Cash,2016-09-30,Quarter,2016-09-16
0.26,2016-04-29,2016-06-14,Regular Cash,2016-06-30,Quarter,2016-06-16
0.26,2016-01-27,2016-03-15,Regular Cash,2016-03-31,Quarter,2016-03-17
0.26,2015-10-28,2015-12-14,Regular Cash,2015-12-30,Quarter,2015-12-16
0.26,2015-07-21,2015-09-14,Regular Cash,2015-09-30,Quarter,2015-09-16
0.26,2015-04-29,2015-06-12,Regular Cash,2015-06-30,Quarter,2015-06-16
0.26,2015-01-30,2015-03-13,Regular Cash,2015-03-31,Quarter,2015-03-17
0.24,2014-10-29,2014-12-12,Regular Cash,2014-12-30,Quarter,2014-12-16
0.24,2014-07-22,2014-09-12,Regular Cash,2014-09-30,Quarter,2014-09-16
0.24,2014-04-30,2014-06-12,Regular Cash,2014-06-30,Quarter,2014-06-16
0.24,2014-01-29,2014-03-13,Regular Cash,2014-03-31,Quarter,2014-03-17
0.22,2013-10-22,2013-12-12,Regular Cash,2013-12-30,Quarter,2013-12-16
0.22,2013-07-23,2013-09-12,Regular Cash,2013-09-30,Quarter,2013-09-16
0.22,2013-04-23,2013-06-12,Regular Cash,2013-06-28,Quarter,2013-06-14
0.22,2013-02-12,2013-03-13,Regular Cash,2013-03-29,Quarter,2013-03-15
0.2,2012-11-02,2012-12-12,Regular Cash,2012-12-28,Quarter,2012-12-14
0.2,2012-07-17,2012-09-12,Regular Cash,2012-09-28,Quarter,2012-09-14
0.2,2012-04-25,2012-06-13,Regular Cash,2012-06-29,Quarter,2012-06-15
0.2,2012-02-13,2012-03-14,Regular Cash,2012-03-30,Quarter,2012-03-16
0.05,2011-10-18,2011-12-14,Regular Cash,2011-12-30,Quarter,2011-12-16
0.05,2011-07-19,2011-09-14,Regular Cash,2011-09-30,Quarter,2011-09-16
0.05,2011-04-26,2011-06-14,Regular Cash,2011-06-30,Quarter,2011-06-16
0.05,2011-01-26,2011-03-15,Regular Cash,2011-03-31,Quarter,2011-03-17
0.05,2010-10-20,2010-12-15,Regular Cash,2010-12-31,Quarter,2010-12-17
0.05,2010-07-20,2010-09-14,Regular Cash,2010-09-30,Quarter,2010-09-16
0.05,2010-04-20,2010-06-14,Regular Cash,2010-06-30,Quarter,2010-06-16
0.05,2010-02-04,2010-03-12,Regular Cash,2010-03-30,Quarter,2010-03-16
