Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.15,2018-01-16,2018-01-29,Regular Cash,2018-03-01,Quarter,2018-01-30
0.13,2018-01-16,2018-01-29,Special Cash,2018-03-01,None,2018-01-30
0.15,2017-10-12,2017-10-20,Regular Cash,2017-12-01,Quarter,2017-10-23
0.15,2017-07-13,2017-07-20,Regular Cash,2017-09-01,Quarter,2017-07-24
0.15,2017-04-10,2017-04-18,Regular Cash,2017-06-01,Quarter,2017-04-20
0.15,2017-01-10,2017-01-18,Regular Cash,2017-03-01,Quarter,2017-01-20
0.05,2017-01-10,2017-01-18,Special Cash,2017-03-01,None,2017-01-20
0.15,2016-10-13,2016-10-25,Regular Cash,2016-12-01,Quarter,2016-10-27
0.15,2016-07-14,2016-07-26,Regular Cash,2016-09-01,Quarter,2016-07-28
0.15,2016-04-08,2016-04-27,Regular Cash,2016-06-01,Quarter,2016-04-29
0.25,2016-01-12,2016-01-27,Special Cash,2016-03-01,None,2016-01-29
0.15,2016-01-12,2016-01-27,Regular Cash,2016-03-01,Quarter,2016-01-29
0.15,2015-10-08,2015-10-28,Regular Cash,2015-12-01,Quarter,2015-10-30
0.15,2015-07-09,2015-07-29,Regular Cash,2015-09-01,Quarter,2015-07-31
0.15,2015-04-10,2015-04-29,Regular Cash,2015-06-01,Quarter,2015-05-01
0.15,2015-01-08,2015-01-28,Regular Cash,2015-03-02,Quarter,2015-01-30
0.125,2014-10-08,2014-10-29,Regular Cash,2014-12-01,Quarter,2014-10-31
0.125,2014-07-10,2014-07-30,Regular Cash,2014-09-02,Quarter,2014-08-01
0.125,2014-04-10,2014-04-30,Regular Cash,2014-06-02,Quarter,2014-05-02
0.125,2014-01-09,2014-01-29,Regular Cash,2014-03-03,Quarter,2014-01-31
0.1,2013-10-10,2013-10-30,Regular Cash,2013-12-02,Quarter,2013-11-01
0.1,2013-07-11,2013-07-31,Regular Cash,2013-09-03,Quarter,2013-08-02
0.1,2013-04-12,2013-05-01,Regular Cash,2013-06-03,Quarter,2013-05-03
0.1,2013-01-10,2013-01-28,Regular Cash,2013-03-01,Quarter,2013-01-30
0.05,2012-10-11,2012-10-31,Regular Cash,2012-12-03,Quarter,2012-11-02
0.05,2012-07-12,2012-08-01,Regular Cash,2012-09-04,Quarter,2012-08-03
0.05,2012-03-14,2012-04-30,Regular Cash,2012-06-01,Quarter,2012-05-02
0.05,2011-12-08,2012-01-27,Regular Cash,2012-03-01,Quarter,2012-01-31
