Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
1.175,2017-11-14,2017-11-22,Regular Cash,2017-12-12,Quarter,2017-11-24
1.175,2017-08-15,2017-08-23,Regular Cash,2017-09-12,Quarter,2017-08-25
1.175,2017-05-09,2017-05-17,Regular Cash,2017-06-12,Quarter,2017-05-19
1.175,2017-02-07,2017-02-15,Regular Cash,2017-03-12,Quarter,2017-02-17
1.11,2016-11-08,2016-11-16,Regular Cash,2016-12-12,Quarter,2016-11-18
1.11,2016-08-09,2016-08-17,Regular Cash,2016-09-12,Quarter,2016-08-19
1.11,2016-05-10,2016-05-18,Regular Cash,2016-06-12,Quarter,2016-05-20
1.11,2016-02-02,2016-02-10,Regular Cash,2016-03-12,Quarter,2016-02-12
1.025,2015-11-10,2015-11-18,Regular Cash,2015-12-12,Quarter,2015-11-20
1.025,2015-08-10,2015-08-19,Regular Cash,2015-09-12,Quarter,2015-08-21
1.025,2015-05-12,2015-05-20,Regular Cash,2015-06-12,Quarter,2015-05-22
1.025,2014-12-16,2015-02-11,Regular Cash,2015-03-12,Quarter,2015-02-13
0.855,2014-11-11,2014-11-19,Regular Cash,2014-12-12,Quarter,2014-11-21
0.855,2014-08-11,2014-08-20,Regular Cash,2014-09-12,Quarter,2014-08-22
0.855,2014-05-13,2014-05-21,Regular Cash,2014-06-12,Quarter,2014-05-23
0.855,2013-12-17,2014-02-12,Regular Cash,2014-03-12,Quarter,2014-02-14
0.635,2013-11-11,2013-11-20,Regular Cash,2013-12-12,Quarter,2013-11-22
0.635,2013-08-13,2013-08-21,Regular Cash,2013-09-12,Quarter,2013-08-23
0.635,2013-05-14,2013-05-22,Regular Cash,2013-06-12,Quarter,2013-05-24
0.635,2013-02-05,2013-02-13,Regular Cash,2013-03-12,Quarter,2013-02-15
0.59,2012-11-12,2012-11-20,Regular Cash,2012-12-12,Quarter,2012-11-23
0.59,2012-08-14,2012-08-22,Regular Cash,2012-09-12,Quarter,2012-08-24
0.59,2012-05-08,2012-05-16,Regular Cash,2012-06-12,Quarter,2012-05-18
0.59,2012-02-07,2012-02-15,Regular Cash,2012-03-12,Quarter,2012-02-17
0.55,2011-11-14,2011-11-22,Regular Cash,2011-12-12,Quarter,2011-11-25
0.55,2011-08-09,2011-08-17,Regular Cash,2011-09-12,Quarter,2011-08-19
0.55,2011-05-10,2011-05-18,Regular Cash,2011-06-12,Quarter,2011-05-20
0.55,2011-02-08,2011-02-16,Regular Cash,2011-03-12,Quarter,2011-02-18
0.525,2010-11-08,2010-11-17,Regular Cash,2010-12-12,Quarter,2010-11-19
0.525,2010-08-09,2010-08-18,Regular Cash,2010-09-12,Quarter,2010-08-20
0.525,2010-05-11,2010-05-19,Regular Cash,2010-06-12,Quarter,2010-05-21
0.525,2010-02-09,2010-02-17,Regular Cash,2010-03-12,Quarter,2010-02-19
