Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.37,2017-10-26,2017-11-03,Regular Cash,2017-11-21,Quarter,2017-11-06
0.37,2017-07-27,2017-08-03,Regular Cash,2017-08-22,Quarter,2017-08-07
0.37,2017-04-27,2017-05-04,Regular Cash,2017-05-23,Quarter,2017-05-08
0.37,2017-02-02,2017-02-13,Regular Cash,2017-03-02,Quarter,2017-02-15
0.37,2016-11-01,2016-11-08,Regular Cash,2016-11-25,Quarter,2016-11-10
0.2,2016-05-09,2016-11-01,Spinoff,2016-10-31,None,2016-10-24
0.575,2016-07-28,2016-08-04,Regular Cash,2016-08-23,Quarter,2016-08-08
0.575,2016-04-27,2016-05-05,Regular Cash,2016-05-24,Quarter,2016-05-09
0.575,2016-01-28,2016-02-04,Regular Cash,2016-02-23,Quarter,2016-02-08
0.565,2015-10-29,2015-11-05,Regular Cash,2015-11-24,Quarter,2015-11-09
0.565,2015-07-30,2015-08-06,Regular Cash,2015-08-25,Quarter,2015-08-10
0.565,2015-04-30,2015-05-07,Regular Cash,2015-05-26,Quarter,2015-05-11
0.565,2015-01-29,2015-02-05,Regular Cash,2015-02-24,Quarter,2015-02-09
0.545,2014-10-30,2014-11-06,Regular Cash,2014-11-25,Quarter,2014-11-10
0.545,2014-07-31,2014-08-07,Regular Cash,2014-08-26,Quarter,2014-08-11
0.545,2014-05-01,2014-05-08,Regular Cash,2014-05-27,Quarter,2014-05-12
0.545,2014-01-30,2014-02-06,Regular Cash,2014-02-25,Quarter,2014-02-10
0.525,2013-10-24,2013-10-31,Regular Cash,2013-11-19,Quarter,2013-11-04
0.525,2013-07-25,2013-08-01,Regular Cash,2013-08-20,Quarter,2013-08-05
0.525,2013-04-25,2013-05-02,Regular Cash,2013-05-21,Quarter,2013-05-06
0.525,2013-01-25,2013-01-31,Regular Cash,2013-02-19,Quarter,2013-02-04
0.5,2012-10-25,2012-11-01,Regular Cash,2012-11-20,Quarter,2012-11-05
0.5,2012-07-26,2012-08-02,Regular Cash,2012-08-21,Quarter,2012-08-06
0.5,2012-04-26,2012-05-03,Regular Cash,2012-05-22,Quarter,2012-05-07
0.5,2012-01-26,2012-02-02,Regular Cash,2012-02-22,Quarter,2012-02-06
0.48,2011-10-27,2011-11-03,Regular Cash,2011-11-22,Quarter,2011-11-07
0.48,2011-07-28,2011-08-04,Regular Cash,2011-08-23,Quarter,2011-08-08
0.48,2011-04-28,2011-05-05,Regular Cash,2011-05-24,Quarter,2011-05-09
0.48,2011-01-27,2011-02-08,Regular Cash,2011-02-23,Quarter,2011-02-10
0.465,2010-10-28,2010-11-04,Regular Cash,2010-11-23,Quarter,2010-11-08
0.465,2010-07-29,2010-08-05,Regular Cash,2010-08-24,Quarter,2010-08-09
0.465,2010-04-22,2010-04-29,Regular Cash,2010-05-18,Quarter,2010-05-03
0.465,2010-02-01,2010-02-09,Regular Cash,2010-02-23,Quarter,2010-02-11
