Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.57,2017-10-10,2017-11-28,Regular Cash,2017-12-15,Quarter,2017-11-29
0.57,2017-07-13,2017-08-28,Regular Cash,2017-09-20,Quarter,2017-08-30
0.57,2017-03-07,2017-05-26,Regular Cash,2017-06-21,Quarter,2017-05-31
0.53,2017-01-12,2017-02-27,Regular Cash,2017-03-22,Quarter,2017-03-01
0.53,2016-10-06,2016-11-28,Regular Cash,2016-12-16,Quarter,2016-11-30
0.53,2016-07-12,2016-08-29,Regular Cash,2016-09-21,Quarter,2016-08-31
0.53,2016-03-08,2016-05-27,Regular Cash,2016-06-22,Quarter,2016-06-01
0.48,2016-01-12,2016-02-29,Regular Cash,2016-03-23,Quarter,2016-03-02
0.48,2015-10-09,2015-11-27,Regular Cash,2015-12-18,Quarter,2015-12-01
0.48,2015-07-07,2015-08-31,Regular Cash,2015-09-23,Quarter,2015-09-02
0.48,2015-03-09,2015-06-01,Regular Cash,2015-06-24,Quarter,2015-06-03
0.42,2015-01-14,2015-03-02,Regular Cash,2015-03-25,Quarter,2015-03-04
0.42,2014-10-16,2014-11-26,Regular Cash,2014-12-18,Quarter,2014-12-01
0.42,2014-07-18,2014-08-29,Regular Cash,2014-09-24,Quarter,2014-09-03
0.42,2014-03-04,2014-06-02,Regular Cash,2014-06-25,Quarter,2014-06-04
0.35,2014-01-22,2014-03-03,Regular Cash,2014-03-26,Quarter,2014-03-05
0.35,2013-10-24,2013-11-27,Regular Cash,2013-12-19,Quarter,2013-12-02
0.35,2013-07-17,2013-08-30,Regular Cash,2013-09-25,Quarter,2013-09-04
0.35,2013-03-05,2013-06-03,Regular Cash,2013-06-26,Quarter,2013-06-05
0.25,2013-01-15,2013-03-06,Regular Cash,2013-03-27,Quarter,2013-03-08
0.25,2012-10-17,2012-12-05,Regular Cash,2012-12-21,Quarter,2012-12-07
0.25,2012-07-06,2012-09-05,Regular Cash,2012-09-26,Quarter,2012-09-07
0.25,2012-03-06,2012-05-30,Regular Cash,2012-06-20,Quarter,2012-06-01
0.215,2012-01-10,2012-02-29,Regular Cash,2012-03-23,Quarter,2012-03-02
0.215,2011-10-11,2011-11-21,Regular Cash,2011-12-21,Quarter,2011-11-23
0.215,2011-07-13,2011-08-24,Regular Cash,2011-09-23,Quarter,2011-08-26
0.215,2011-03-08,2011-05-25,Regular Cash,2011-06-24,Quarter,2011-05-27
0.19,2011-01-14,2011-02-23,Regular Cash,2011-03-25,Quarter,2011-02-25
0.19,2010-10-04,2010-11-22,Regular Cash,2010-12-22,Quarter,2010-11-24
0.19,2010-07-08,2010-08-25,Regular Cash,2010-09-24,Quarter,2010-08-27
0.19,2010-03-01,2010-05-26,Regular Cash,2010-06-25,Quarter,2010-05-28
0.17,2010-01-07,2010-02-24,Regular Cash,2010-03-26,Quarter,2010-02-26
