Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.32,2017-12-08,2017-12-15,Regular Cash,2017-12-29,Quarter,2017-12-18
0.32,2017-09-08,2017-09-15,Regular Cash,2017-09-29,Quarter,2017-09-18
0.32,2017-05-12,2017-06-13,Regular Cash,2017-06-30,Quarter,2017-06-15
0.32,2017-02-17,2017-03-13,Regular Cash,2017-03-30,Quarter,2017-03-15
0.32,2016-12-02,2016-12-13,Regular Cash,2016-12-30,Quarter,2016-12-15
0.32,2016-09-09,2016-09-16,Regular Cash,2016-09-30,Quarter,2016-09-20
13.64,2016-07-21,2016-08-17,Special Cash,2016-08-22,None,2016-08-15
0.32,2016-05-25,2016-06-13,Regular Cash,2016-06-30,Quarter,2016-06-15
0.32,2016-02-22,2016-03-11,Regular Cash,2016-03-30,Quarter,2016-03-15
0.32,2015-12-04,2015-12-11,Regular Cash,2015-12-30,Quarter,2015-12-15
0.32,2015-09-21,2015-10-13,Regular Cash,2015-10-30,Quarter,2015-10-15
0.32,2015-06-01,2015-07-13,Regular Cash,2015-07-30,Quarter,2015-07-15
0.32,2015-03-25,2015-04-13,Regular Cash,2015-04-30,Quarter,2015-04-15
0.32,2014-12-10,2015-01-13,Regular Cash,2015-01-30,Quarter,2015-01-15
0.32,2014-09-06,2014-10-10,Regular Cash,2014-10-30,Quarter,2014-10-15
0.32,2014-06-09,2014-07-11,Regular Cash,2014-07-30,Quarter,2014-07-15
0.32,2014-03-24,2014-04-11,Regular Cash,2014-04-30,Quarter,2014-04-15
0.32,2013-12-06,2014-01-13,Regular Cash,2014-01-30,Quarter,2014-01-15
0.32,2013-09-09,2013-10-10,Regular Cash,2013-10-30,Quarter,2013-10-15
0.25,2013-09-09,2013-09-30,Stock Split,,None,
0.142857,2012-08-30,2013-09-30,Spinoff,2013-09-27,None,2013-09-19
0.48,2013-06-10,2013-07-11,Regular Cash,2013-07-30,Quarter,2013-07-15
4.0,2013-03-26,2013-06-12,Special Cash,2013-06-28,None,2013-06-14
0.48,2013-03-26,2013-04-11,Regular Cash,2013-04-30,Quarter,2013-04-15
0.48,2012-12-18,2013-01-11,Regular Cash,2013-01-30,Quarter,2013-01-15
0.48,2012-09-17,2012-10-11,Regular Cash,2012-10-30,Quarter,2012-10-15
0.48,2012-06-18,2012-07-12,Regular Cash,2012-07-30,Quarter,2012-07-16
0.48,2012-03-20,2012-04-12,Regular Cash,2012-04-30,Quarter,2012-04-16
