Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.27,2015-10-22,2015-12-08,Regular Cash,2015-12-31,Quarter,2015-12-10
0.27,2015-07-23,2015-09-08,Regular Cash,2015-09-30,Quarter,2015-09-10
0.27,2015-04-23,2015-06-08,Regular Cash,2015-06-30,Quarter,2015-06-10
0.27,2015-01-22,2015-03-06,Regular Cash,2015-03-31,Quarter,2015-03-10
0.27,2014-10-23,2014-12-08,Regular Cash,2014-12-31,Quarter,2014-12-10
0.27,2014-07-24,2014-09-08,Regular Cash,2014-09-30,Quarter,2014-09-10
0.27,2014-04-24,2014-06-06,Regular Cash,2014-06-30,Quarter,2014-06-10
0.27,2014-01-23,2014-03-06,Regular Cash,2014-03-31,Quarter,2014-03-10
0.27,2013-10-24,2013-12-06,Regular Cash,2013-12-31,Quarter,2013-12-10
0.27,2013-07-25,2013-09-06,Regular Cash,2013-09-30,Quarter,2013-09-10
0.27,2013-04-25,2013-06-06,Regular Cash,2013-06-28,Quarter,2013-06-10
0.27,2013-01-24,2013-03-07,Regular Cash,2013-03-28,Quarter,2013-03-11
0.27,2012-10-25,2012-12-06,Regular Cash,2012-12-31,Quarter,2012-12-10
0.27,2012-07-26,2012-09-06,Regular Cash,2012-09-28,Quarter,2012-09-10
0.27,2012-04-26,2012-06-07,Regular Cash,2012-06-29,Quarter,2012-06-11
0.27,2012-01-26,2012-03-08,Regular Cash,2012-03-30,Quarter,2012-03-12
0.27,2011-10-27,2011-12-08,Regular Cash,2011-12-30,Quarter,2011-12-12
0.27,2011-07-28,2011-09-08,Regular Cash,2011-09-30,Quarter,2011-09-12
0.27,2011-04-28,2011-06-08,Regular Cash,2011-06-30,Quarter,2011-06-10
0.27,2011-01-27,2011-03-08,Regular Cash,2011-03-31,Quarter,2011-03-10
0.27,2010-10-28,2010-12-08,Regular Cash,2010-12-31,Quarter,2010-12-10
0.27,2010-07-22,2010-09-08,Regular Cash,2010-09-30,Quarter,2010-09-10
0.27,2010-04-22,2010-06-08,Regular Cash,2010-06-30,Quarter,2010-06-10
0.27,2010-01-28,2010-03-08,Regular Cash,2010-03-31,Quarter,2010-03-10
