Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.175,2017-12-07,2017-12-15,Regular Cash,2017-12-29,Quarter,2017-12-18
0.175,2017-07-12,2017-09-14,Regular Cash,2017-09-29,Quarter,2017-09-15
0.175,2017-05-11,2017-06-14,Regular Cash,2017-06-30,Quarter,2017-06-16
0.175,2017-02-09,2017-03-15,Regular Cash,2017-03-31,Quarter,2017-03-17
0.16,2016-12-08,2016-12-15,Regular Cash,2016-12-30,Quarter,2016-12-19
0.16,2016-07-14,2016-09-14,Regular Cash,2016-09-30,Quarter,2016-09-16
0.16,2016-05-12,2016-06-14,Regular Cash,2016-06-30,Quarter,2016-06-16
0.16,2016-02-09,2016-03-15,Regular Cash,2016-03-31,Quarter,2016-03-17
0.155,2015-11-24,2015-12-15,Regular Cash,2015-12-31,Quarter,2015-12-17
0.155,2015-07-16,2015-09-14,Regular Cash,2015-09-30,Quarter,2015-09-16
0.155,2015-05-15,2015-06-12,Regular Cash,2015-06-30,Quarter,2015-06-16
0.155,2015-02-10,2015-03-13,Regular Cash,2015-03-31,Quarter,2015-03-17
0.125,2014-12-05,2014-12-12,Regular Cash,2014-12-31,Quarter,2014-12-16
0.125,2014-07-15,2014-09-11,Regular Cash,2014-09-30,Quarter,2014-09-15
0.125,2014-05-16,2014-06-12,Regular Cash,2014-06-30,Quarter,2014-06-16
0.125,2014-02-21,2014-03-13,Regular Cash,2014-03-31,Quarter,2014-03-17
0.125,2013-12-06,2013-12-13,Regular Cash,2013-12-31,Quarter,2013-12-17
0.125,2013-07-18,2013-09-12,Regular Cash,2013-09-30,Quarter,2013-09-16
0.125,2013-05-30,2013-06-12,Regular Cash,2013-06-28,Quarter,2013-06-14
0.125,2013-02-21,2013-03-13,Regular Cash,2013-03-29,Quarter,2013-03-15
0.125,2012-10-30,2012-12-13,Regular Cash,2012-12-31,Quarter,2012-12-17
0.1,2012-09-13,2012-09-20,Regular Cash,2012-10-08,Quarter,2012-09-24
0.1,2012-05-23,2012-06-13,Regular Cash,2012-06-29,Quarter,2012-06-15
0.1,2012-02-07,2012-03-14,Regular Cash,2012-03-30,Quarter,2012-03-16
0.08,2011-12-09,2011-12-15,Regular Cash,2011-12-30,Quarter,2011-12-19
0.08,2011-09-15,2011-09-22,Regular Cash,2011-10-07,Quarter,2011-09-26
0.08,2011-05-19,2011-06-15,Regular Cash,2011-06-30,Quarter,2011-06-17
0.07,2011-02-25,2011-03-16,Regular Cash,2011-03-31,Quarter,2011-03-18
0.07,2010-12-08,2010-12-16,Regular Cash,2010-12-31,Quarter,2010-12-20
0.06,2010-09-23,2010-09-30,Regular Cash,2010-10-14,Quarter,2010-10-04
0.06,2010-05-14,2010-06-16,Regular Cash,2010-06-30,Quarter,2010-06-18
0.06,2010-02-25,2010-03-17,Regular Cash,2010-03-31,Quarter,2010-03-19
