Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.34,2017-11-17,2017-12-06,Regular Cash,2017-12-28,Quarter,2017-12-07
0.34,2017-08-30,2017-09-18,Regular Cash,2017-10-10,Quarter,2017-09-19
0.34,2017-05-26,2017-06-13,Regular Cash,2017-07-06,Quarter,2017-06-15
0.34,2017-03-01,2017-03-20,Regular Cash,2017-04-12,Quarter,2017-03-22
0.28,2016-11-18,2016-12-06,Regular Cash,2016-12-29,Quarter,2016-12-08
0.28,2016-08-24,2016-09-09,Regular Cash,2016-10-04,Quarter,2016-09-13
0.28,2016-05-25,2016-06-10,Regular Cash,2016-07-05,Quarter,2016-06-14
0.28,2016-02-25,2016-03-15,Regular Cash,2016-04-07,Quarter,2016-03-17
0.45,2016-02-25,2016-03-15,Special Cash,2016-04-07,None,2016-03-17
0.23,2015-11-20,2015-12-08,Regular Cash,2015-12-31,Quarter,2015-12-10
0.23,2015-08-26,2015-09-11,Regular Cash,2015-10-06,Quarter,2015-09-15
0.23,2015-05-22,2015-06-09,Regular Cash,2015-07-02,Quarter,2015-06-11
0.51,2015-03-03,2015-03-20,Special Cash,2015-04-14,None,2015-03-24
0.23,2015-03-03,2015-03-20,Regular Cash,2015-04-14,Quarter,2015-03-24
0.19,2014-11-21,2014-12-09,Regular Cash,2014-12-31,Quarter,2014-12-11
0.19,2014-06-10,2014-09-09,Regular Cash,2014-10-02,Quarter,2014-09-11
0.17,2014-05-23,2014-06-10,Regular Cash,2014-07-03,Quarter,2014-06-12
0.17,2014-02-28,2014-03-18,Regular Cash,2014-04-10,Quarter,2014-03-20
0.17,2013-11-20,2013-12-06,Regular Cash,2013-12-31,Quarter,2013-12-10
0.17,2013-08-21,2013-09-06,Regular Cash,2013-10-01,Quarter,2013-09-10
0.17,2013-05-22,2013-06-07,Regular Cash,2013-07-02,Quarter,2013-06-11
0.17,2013-03-04,2013-03-19,Regular Cash,2013-04-11,Quarter,2013-03-21
0.17,2012-11-21,2012-12-07,Regular Cash,2012-12-31,Quarter,2012-12-11
0.17,2012-06-21,2012-09-07,Regular Cash,2012-10-02,Quarter,2012-09-11
0.16,2012-05-23,2012-06-08,Regular Cash,2012-07-03,Quarter,2012-06-12
0.16,2012-03-30,2012-04-17,Regular Cash,2012-05-10,Quarter,2012-04-19
0.16,2011-12-14,2011-12-29,Regular Cash,2012-01-24,Quarter,2012-01-03
0.16,2011-06-21,2011-09-30,Regular Cash,2011-10-25,Quarter,2011-10-04
0.15,2011-06-15,2011-06-30,Regular Cash,2011-07-26,Quarter,2011-07-05
0.15,2011-03-25,2011-04-12,Regular Cash,2011-05-05,Quarter,2011-04-14
0.15,2010-12-15,2010-12-31,Regular Cash,2011-01-25,Quarter,2011-01-04
0.15,2010-06-24,2010-10-01,Regular Cash,2010-10-26,Quarter,2010-10-05
0.14,2010-06-16,2010-07-01,Regular Cash,2010-07-27,Quarter,2010-07-06
0.14,2010-03-26,2010-04-13,Regular Cash,2010-05-06,Quarter,2010-04-15
