Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.44,2017-12-07,2017-12-15,Regular Cash,2017-12-29,Quarter,2017-12-18
0.44,2017-09-07,2017-09-15,Regular Cash,2017-09-29,Quarter,2017-09-18
0.44,2017-05-03,2017-06-12,Regular Cash,2017-06-30,Quarter,2017-06-14
0.44,2017-02-23,2017-03-13,Regular Cash,2017-03-31,Quarter,2017-03-15
0.42,2016-12-01,2016-12-15,Regular Cash,2016-12-30,Quarter,2016-12-19
0.42,2016-09-08,2016-09-15,Regular Cash,2016-09-30,Quarter,2016-09-19
0.42,2016-05-04,2016-06-09,Regular Cash,2016-06-30,Quarter,2016-06-13
0.42,2016-02-26,2016-03-16,Regular Cash,2016-03-31,Quarter,2016-03-18
0.4,2015-12-04,2015-12-11,Regular Cash,2015-12-31,Quarter,2015-12-15
0.4,2015-07-21,2015-09-16,Regular Cash,2015-09-30,Quarter,2015-09-18
0.36,2015-04-29,2015-06-09,Regular Cash,2015-06-30,Quarter,2015-06-11
0.36,2015-02-25,2015-03-16,Regular Cash,2015-03-31,Quarter,2015-03-18
0.33,2014-12-05,2014-12-15,Regular Cash,2014-12-31,Quarter,2014-12-17
0.33,2014-09-08,2014-09-17,Regular Cash,2014-09-30,Quarter,2014-09-19
0.33,2014-05-01,2014-06-09,Regular Cash,2014-06-30,Quarter,2014-06-11
0.33,2014-02-26,2014-03-10,Regular Cash,2014-03-31,Quarter,2014-03-12
0.28,2013-12-05,2013-12-16,Regular Cash,2013-12-31,Quarter,2013-12-18
0.28,2013-09-05,2013-09-12,Regular Cash,2013-09-30,Quarter,2013-09-16
0.28,2013-05-02,2013-06-07,Regular Cash,2013-06-28,Quarter,2013-06-11
0.28,2013-02-27,2013-03-08,Regular Cash,2013-03-29,Quarter,2013-03-12
0.28,2012-12-06,2012-12-13,Regular Cash,2012-12-28,Quarter,2012-12-17
0.28,2012-09-04,2012-09-12,Regular Cash,2012-09-28,Quarter,2012-09-14
0.28,2012-05-03,2012-06-07,Regular Cash,2012-06-29,Quarter,2012-06-11
0.28,2012-02-22,2012-03-08,Regular Cash,2012-03-30,Quarter,2012-03-12
0.28,2011-12-08,2011-12-15,Regular Cash,2011-12-29,Quarter,2011-12-19
0.28,2011-09-09,2011-09-15,Regular Cash,2011-09-30,Quarter,2011-09-19
0.28,2011-05-05,2011-05-12,Regular Cash,2011-05-25,Quarter,2011-05-16
0.28,2011-01-31,2011-02-10,Regular Cash,2011-02-28,Quarter,2011-02-14
0.28,2010-12-09,2010-12-21,Regular Cash,2011-01-07,Quarter,2010-12-23
0.28,2010-09-22,2010-10-01,Regular Cash,2010-10-15,Quarter,2010-10-05
0.28,2010-05-06,2010-07-01,Regular Cash,2010-07-15,Quarter,2010-07-06
0.28,2010-02-25,2010-03-31,Regular Cash,2010-04-15,Quarter,2010-04-05
