Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.4,2017-11-09,2017-11-22,Regular Cash,2017-12-08,Quarter,2017-11-24
0.4,2017-08-09,2017-08-23,Regular Cash,2017-09-08,Quarter,2017-08-25
0.4,2017-05-10,2017-05-24,Regular Cash,2017-06-09,Quarter,2017-05-26
0.37,2017-02-14,2017-02-22,Regular Cash,2017-03-10,Quarter,2017-02-24
0.37,2016-11-16,2016-11-22,Regular Cash,2016-12-09,Quarter,2016-11-25
0.37,2016-08-11,2016-08-24,Regular Cash,2016-09-09,Quarter,2016-08-26
0.37,2016-05-12,2016-05-25,Regular Cash,2016-06-10,Quarter,2016-05-27
0.33,2016-02-11,2016-02-24,Regular Cash,2016-03-11,Quarter,2016-02-26
0.33,2015-11-12,2015-11-24,Regular Cash,2015-12-11,Quarter,2015-11-27
0.33,2015-08-14,2015-08-26,Regular Cash,2015-09-11,Quarter,2015-08-28
0.33,2015-05-13,2015-05-27,Regular Cash,2015-06-12,Quarter,2015-05-29
0.29,2015-02-13,2015-02-25,Regular Cash,2015-03-13,Quarter,2015-02-27
0.29,2014-11-17,2014-11-25,Regular Cash,2014-12-12,Quarter,2014-11-28
0.29,2014-08-14,2014-08-27,Regular Cash,2014-09-12,Quarter,2014-08-29
0.29,2014-05-16,2014-05-28,Regular Cash,2014-06-13,Quarter,2014-05-30
0.25,2014-02-13,2014-02-26,Regular Cash,2014-03-14,Quarter,2014-02-28
0.25,2013-11-14,2013-11-26,Regular Cash,2013-12-13,Quarter,2013-11-29
0.25,2013-08-16,2013-08-28,Regular Cash,2013-09-13,Quarter,2013-08-30
0.25,2013-05-16,2013-05-29,Regular Cash,2013-06-14,Quarter,2013-05-31
0.21,2013-02-14,2013-02-27,Regular Cash,2013-03-15,Quarter,2013-03-01
0.21,2012-11-19,2012-11-28,Regular Cash,2012-12-14,Quarter,2012-11-30
0.21,2012-08-15,2012-08-29,Regular Cash,2012-09-14,Quarter,2012-08-31
0.21,2012-05-21,2012-05-30,Regular Cash,2012-06-15,Quarter,2012-06-01
0.18,2012-02-17,2012-02-28,Regular Cash,2012-03-15,Quarter,2012-03-01
0.18,2011-11-18,2011-11-29,Regular Cash,2011-12-15,Quarter,2011-12-01
0.18,2011-08-10,2011-08-30,Regular Cash,2011-09-15,Quarter,2011-09-01
0.18,2011-04-21,2011-05-27,Regular Cash,2011-06-15,Quarter,2011-06-01
0.16,2011-02-11,2011-03-04,Regular Cash,2011-03-16,Quarter,2011-03-08
0.16,2010-10-28,2010-12-03,Regular Cash,2010-12-15,Quarter,2010-12-07
0.16,2010-08-27,2010-09-02,Regular Cash,2010-09-15,Quarter,2010-09-07
0.16,2010-05-11,2010-06-04,Regular Cash,2010-06-16,Quarter,2010-06-08
0.16,2010-02-08,2010-03-05,Regular Cash,2010-03-17,Quarter,2010-03-09
