Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.59,2017-12-07,2018-01-09,Regular Cash,2018-02-01,Quarter,2018-01-10
0.59,2017-09-07,2017-10-06,Regular Cash,2017-11-01,Quarter,2017-10-10
0.5775,2017-06-01,2017-07-06,Regular Cash,2017-08-01,Quarter,2017-07-10
0.5775,2017-03-03,2017-04-06,Regular Cash,2017-05-01,Quarter,2017-04-10
0.5775,2016-12-01,2017-01-06,Regular Cash,2017-02-01,Quarter,2017-01-10
0.5775,2016-09-01,2016-10-05,Regular Cash,2016-11-01,Quarter,2016-10-07
0.565,2016-06-02,2016-07-06,Regular Cash,2016-08-01,Quarter,2016-07-08
0.565,2016-03-04,2016-04-06,Regular Cash,2016-05-02,Quarter,2016-04-08
0.565,2015-12-03,2016-01-06,Regular Cash,2016-02-01,Quarter,2016-01-08
0.565,2015-09-03,2015-10-07,Regular Cash,2015-11-02,Quarter,2015-10-09
0.55,2015-06-04,2015-07-08,Regular Cash,2015-08-03,Quarter,2015-07-10
0.55,2015-03-06,2015-04-08,Regular Cash,2015-05-01,Quarter,2015-04-10
0.55,2014-12-04,2015-01-07,Regular Cash,2015-02-02,Quarter,2015-01-09
0.55,2014-09-04,2014-10-08,Regular Cash,2014-11-03,Quarter,2014-10-10
0.53,2014-06-05,2014-07-08,Regular Cash,2014-08-01,Quarter,2014-07-10
0.53,2014-03-07,2014-04-08,Regular Cash,2014-05-01,Quarter,2014-04-10
0.53,2013-12-05,2014-01-08,Regular Cash,2014-02-03,Quarter,2014-01-10
0.53,2013-09-02,2013-10-08,Regular Cash,2013-11-01,Quarter,2013-10-10
0.515,2013-06-06,2013-07-08,Regular Cash,2013-08-01,Quarter,2013-07-10
0.515,2013-03-08,2013-04-08,Regular Cash,2013-05-01,Quarter,2013-04-10
0.515,2012-12-06,2013-01-08,Regular Cash,2013-02-01,Quarter,2013-01-10
0.515,2012-09-06,2012-10-05,Regular Cash,2012-11-01,Quarter,2012-10-10
0.5,2012-06-07,2012-07-06,Regular Cash,2012-08-01,Quarter,2012-07-10
0.5,2012-03-02,2012-04-05,Regular Cash,2012-05-01,Quarter,2012-04-10
0.5,2011-12-01,2012-01-06,Regular Cash,2012-02-01,Quarter,2012-01-10
0.5,2011-09-01,2011-10-05,Regular Cash,2011-11-01,Quarter,2011-10-07
0.4875,2011-06-02,2011-07-06,Regular Cash,2011-08-01,Quarter,2011-07-08
0.4875,2011-03-04,2011-04-06,Regular Cash,2011-05-02,Quarter,2011-04-08
0.4875,2010-12-02,2011-01-06,Regular Cash,2011-02-01,Quarter,2011-01-10
0.4875,2010-09-02,2010-10-06,Regular Cash,2010-11-01,Quarter,2010-10-08
0.475,2010-06-03,2010-07-07,Regular Cash,2010-08-02,Quarter,2010-07-09
0.24004,2009-05-13,2010-07-02,Spinoff,2010-07-01,None,2010-06-07
0.475,2010-03-05,2010-04-07,Regular Cash,2010-05-03,Quarter,2010-04-09
0.475,2009-12-03,2010-01-06,Regular Cash,2010-02-01,Quarter,2010-01-08
