Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.77,2017-10-05,2017-12-08,Regular Cash,2018-01-16,Quarter,2017-12-11
0.77,2017-07-13,2017-09-08,Regular Cash,2017-10-16,Quarter,2017-09-11
0.76,2017-05-11,2017-06-07,Regular Cash,2017-07-14,Quarter,2017-06-09
0.76,2017-02-16,2017-03-08,Regular Cash,2017-04-14,Quarter,2017-03-10
0.76,2016-10-06,2016-12-07,Regular Cash,2017-01-13,Quarter,2016-12-09
0.76,2016-07-14,2016-09-07,Regular Cash,2016-10-14,Quarter,2016-09-09
0.75,2016-04-28,2016-06-08,Regular Cash,2016-07-15,Quarter,2016-06-10
0.75,2016-02-18,2016-03-08,Regular Cash,2016-04-15,Quarter,2016-03-10
0.093618,2016-02-22,2016-02-25,Spinoff,2016-03-24,None,2016-02-29
0.75,2015-10-08,2015-12-08,Regular Cash,2016-01-15,Quarter,2015-12-10
0.75,2015-07-09,2015-09-08,Regular Cash,2015-10-15,Quarter,2015-09-10
0.75,2015-05-05,2015-06-08,Regular Cash,2015-07-15,Quarter,2015-06-10
0.72,2015-02-12,2015-03-06,Regular Cash,2015-04-15,Quarter,2015-03-10
0.72,2014-10-02,2014-12-08,Regular Cash,2015-01-15,Quarter,2014-12-10
0.4,2014-02-14,2014-12-01,Spinoff,2014-11-30,None,2014-11-17
0.72,2014-07-10,2014-09-08,Regular Cash,2014-10-15,Quarter,2014-09-10
0.72,2014-05-01,2014-06-06,Regular Cash,2014-07-15,Quarter,2014-06-10
0.72,2014-02-13,2014-03-06,Regular Cash,2014-04-15,Quarter,2014-03-10
0.64,2013-10-10,2013-12-06,Regular Cash,2014-01-15,Quarter,2013-12-10
0.64,2013-07-11,2013-09-06,Regular Cash,2013-10-15,Quarter,2013-09-10
0.64,2013-05-02,2013-06-06,Regular Cash,2013-07-15,Quarter,2013-06-10
0.64,2013-02-14,2013-03-06,Regular Cash,2013-04-15,Quarter,2013-03-08
0.54,2012-10-11,2012-12-06,Regular Cash,2012-12-27,Quarter,2012-12-10
0.54,2012-07-12,2012-09-06,Regular Cash,2012-10-15,Quarter,2012-09-10
0.54,2012-05-03,2012-06-06,Regular Cash,2012-07-15,Quarter,2012-06-08
0.54,2012-02-09,2012-03-07,Regular Cash,2012-04-15,Quarter,2012-03-09
0.46,2011-10-13,2011-12-07,Regular Cash,2012-01-15,Quarter,2011-12-09
0.46,2011-07-14,2011-09-07,Regular Cash,2011-10-15,Quarter,2011-09-09
0.46,2011-05-05,2011-06-08,Regular Cash,2011-07-15,Quarter,2011-06-10
0.46,2010-12-10,2011-03-08,Regular Cash,2011-04-15,Quarter,2011-03-10
0.38,2010-10-14,2010-12-08,Regular Cash,2011-01-15,Quarter,2010-12-10
0.38,2010-07-15,2010-09-08,Regular Cash,2010-10-15,Quarter,2010-09-10
0.38,2010-05-06,2010-06-08,Regular Cash,2010-07-15,Quarter,2010-06-10
0.33,2010-02-11,2010-03-08,Regular Cash,2010-04-15,Quarter,2010-03-10
