Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
1.27,2017-09-14,2017-10-16,Regular Cash,2017-11-09,Quarter,2017-10-17
1.27,2017-05-04,2017-07-17,Regular Cash,2017-08-09,Quarter,2017-07-19
1.27,2017-02-16,2017-04-11,Regular Cash,2017-05-09,Quarter,2017-04-14
1.27,2017-01-12,2017-01-30,Regular Cash,2017-02-15,Quarter,2017-02-01
1.21,2016-09-08,2016-10-17,Regular Cash,2016-11-10,Quarter,2016-10-19
1.21,2016-05-12,2016-07-18,Regular Cash,2016-08-10,Quarter,2016-07-20
1.21,2016-02-18,2016-04-13,Regular Cash,2016-05-10,Quarter,2016-04-15
1.21,2016-01-21,2016-01-29,Regular Cash,2016-02-16,Quarter,2016-02-02
1.15,2015-09-10,2015-10-15,Regular Cash,2015-11-06,Quarter,2015-10-19
2.65,2015-05-14,2015-07-16,Regular Cash,2015-08-06,Quarter,2015-07-20
1.0,2014-11-13,2015-07-01,Spinoff,2015-07-01,None,2015-06-15
2.65,2015-02-19,2015-04-13,Regular Cash,2015-05-08,Quarter,2015-04-15
2.65,2015-01-22,2015-01-29,Regular Cash,2015-02-13,Quarter,2015-02-02
2.55,2014-09-11,2014-10-15,Regular Cash,2014-11-03,Quarter,2014-10-17
2.55,2014-06-05,2014-07-16,Regular Cash,2014-08-04,Quarter,2014-07-18
2.55,2014-02-20,2014-04-15,Regular Cash,2014-05-05,Quarter,2014-04-17
2.55,2014-01-23,2014-01-30,Regular Cash,2014-02-10,Quarter,2014-02-03
2.45,2012-12-07,2012-12-13,Regular Cash,2012-12-27,Quarter,2012-12-17
2.45,2012-12-07,2012-12-13,Regular Cash,2012-12-27,Quarter,2012-12-17
2.45,2012-12-07,2012-12-13,Regular Cash,2012-12-27,Quarter,2012-12-17
2.45,2012-12-07,2012-12-13,Regular Cash,2012-12-27,Quarter,2012-12-17
2.45,2012-09-13,2012-10-18,Regular Cash,2012-11-02,Quarter,2012-10-22
2.45,2012-06-07,2012-07-19,Regular Cash,2012-08-03,Quarter,2012-07-23
2.45,2012-02-23,2012-04-19,Regular Cash,2012-05-04,Quarter,2012-04-23
2.45,2012-01-19,2012-01-26,Regular Cash,2012-02-10,Quarter,2012-01-30
2.35,2011-09-08,2011-10-20,Regular Cash,2011-11-04,Quarter,2011-10-24
2.35,2011-06-09,2011-07-21,Regular Cash,2011-08-05,Quarter,2011-07-25
2.35,2011-02-22,2011-04-20,Regular Cash,2011-05-06,Quarter,2011-04-25
2.35,2011-01-20,2011-01-27,Regular Cash,2011-02-11,Quarter,2011-01-31
2.25,2010-09-23,2010-10-21,Regular Cash,2010-11-05,Quarter,2010-10-25
2.25,2010-06-10,2010-07-22,Regular Cash,2010-08-06,Quarter,2010-07-26
2.25,2010-02-23,2010-04-22,Regular Cash,2010-05-07,Quarter,2010-04-26
2.25,2010-01-21,2010-01-25,Regular Cash,2010-02-05,Quarter,2010-01-27
