Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.23,2017-11-09,2018-01-02,Regular Cash,2018-01-31,Quarter,2018-01-03
0.23,2017-08-10,2017-10-03,Regular Cash,2017-10-25,Quarter,2017-10-04
0.23,2017-05-18,2017-06-30,Regular Cash,2017-07-26,Quarter,2017-07-05
0.23,2017-02-23,2017-04-03,Regular Cash,2017-04-26,Quarter,2017-04-05
0.23,2016-11-10,2016-12-30,Regular Cash,2017-01-25,Quarter,2017-01-04
0.23,2016-08-11,2016-10-03,Regular Cash,2016-10-26,Quarter,2016-10-05
0.23,2016-05-18,2016-07-01,Regular Cash,2016-07-27,Quarter,2016-07-06
0.23,2016-02-25,2016-04-04,Regular Cash,2016-04-27,Quarter,2016-04-06
0.23,2015-11-13,2016-01-04,Regular Cash,2016-01-27,Quarter,2016-01-06
0.23,2015-08-13,2015-10-05,Regular Cash,2015-10-28,Quarter,2015-10-07
0.23,2015-05-20,2015-07-06,Regular Cash,2015-07-29,Quarter,2015-07-08
0.23,2015-02-26,2015-04-06,Regular Cash,2015-04-29,Quarter,2015-04-08
0.22,2014-11-12,2015-01-05,Regular Cash,2015-01-28,Quarter,2015-01-07
0.22,2014-08-15,2014-10-06,Regular Cash,2014-10-29,Quarter,2014-10-08
0.22,2014-05-20,2014-07-07,Regular Cash,2014-07-30,Quarter,2014-07-09
0.22,2014-02-27,2014-04-07,Regular Cash,2014-04-30,Quarter,2014-04-09
0.2,2013-11-13,2014-01-06,Regular Cash,2014-01-29,Quarter,2014-01-08
0.2,2013-08-22,2013-10-11,Regular Cash,2013-10-30,Quarter,2013-10-16
0.15,2013-05-22,2013-07-08,Regular Cash,2013-07-31,Quarter,2013-07-10
0.15,2013-02-28,2013-04-08,Regular Cash,2013-05-01,Quarter,2013-04-10
0.125,2012-11-12,2012-12-28,Regular Cash,2013-01-30,Quarter,2013-01-02
0.125,2012-08-15,2012-10-05,Regular Cash,2012-10-24,Quarter,2012-10-10
0.125,2012-05-16,2012-06-29,Regular Cash,2012-07-24,Quarter,2012-07-03
0.125,2012-02-23,2012-04-03,Regular Cash,2012-04-27,Quarter,2012-04-05
0.1125,2011-11-08,2011-12-30,Regular Cash,2012-01-25,Quarter,2012-01-04
0.1125,2011-08-17,2011-10-07,Regular Cash,2011-10-26,Quarter,2011-10-12
0.1125,2011-05-18,2011-07-01,Regular Cash,2011-07-27,Quarter,2011-07-06
0.1125,2011-02-24,2011-04-04,Regular Cash,2011-04-27,Quarter,2011-04-06
0.1,2010-11-10,2011-01-03,Regular Cash,2011-01-26,Quarter,2011-01-05
0.1,2010-09-28,2010-10-08,Regular Cash,2010-10-27,Quarter,2010-10-13
0.1,2010-05-19,2010-07-02,Regular Cash,2010-07-28,Quarter,2010-07-07
0.1,2010-02-25,2010-04-05,Regular Cash,2010-04-28,Quarter,2010-04-07
0.085,2009-11-18,2010-01-04,Regular Cash,2010-01-27,Quarter,2010-01-06
