Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.89,2017-10-26,2017-11-16,Regular Cash,2017-12-18,Quarter,2017-11-17
0.89,2017-07-07,2017-08-16,Regular Cash,2017-09-18,Quarter,2017-08-18
0.855,2017-05-04,2017-05-17,Regular Cash,2017-06-16,Quarter,2017-05-19
0.855,2017-01-04,2017-02-15,Regular Cash,2017-03-16,Quarter,2017-02-17
0.855,2016-10-27,2016-11-16,Regular Cash,2016-12-16,Quarter,2016-11-18
0.855,2016-07-11,2016-08-10,Regular Cash,2016-09-16,Quarter,2016-08-12
0.825,2016-05-05,2016-05-18,Regular Cash,2016-06-16,Quarter,2016-05-20
0.825,2016-01-04,2016-02-10,Regular Cash,2016-03-16,Quarter,2016-02-12
0.825,2015-10-29,2015-11-10,Regular Cash,2015-12-16,Quarter,2015-11-13
0.825,2015-07-07,2015-08-12,Regular Cash,2015-09-16,Quarter,2015-08-14
0.795,2015-05-07,2015-05-13,Regular Cash,2015-06-16,Quarter,2015-05-15
0.795,2015-01-02,2015-02-11,Regular Cash,2015-03-16,Quarter,2015-02-13
0.795,2014-10-29,2014-11-12,Regular Cash,2014-12-16,Quarter,2014-11-14
0.795,2014-07-01,2014-08-13,Regular Cash,2014-09-16,Quarter,2014-08-15
0.78,2014-05-01,2014-05-14,Regular Cash,2014-06-16,Quarter,2014-05-16
0.78,2014-01-03,2014-02-12,Regular Cash,2014-03-17,Quarter,2014-02-14
0.78,2013-10-22,2013-11-13,Regular Cash,2013-12-16,Quarter,2013-11-15
0.78,2013-06-25,2013-08-14,Regular Cash,2013-09-16,Quarter,2013-08-16
0.765,2013-05-02,2013-05-15,Regular Cash,2013-06-17,Quarter,2013-05-17
0.765,2013-01-04,2013-02-13,Regular Cash,2013-03-18,Quarter,2013-02-15
0.765,2012-10-30,2012-11-14,Regular Cash,2012-12-17,Quarter,2012-11-16
0.765,2012-06-26,2012-08-15,Regular Cash,2012-09-17,Quarter,2012-08-17
0.333333,2011-04-25,2012-07-03,Stock Split,,None,
0.75,2012-05-03,2012-05-16,Regular Cash,2012-06-18,Quarter,2012-05-18
0.75,2011-12-14,2012-02-15,Regular Cash,2012-03-16,Quarter,2012-02-17
0.75,2011-10-25,2011-11-16,Regular Cash,2011-12-16,Quarter,2011-11-18
0.75,2011-06-21,2011-08-10,Regular Cash,2011-09-16,Quarter,2011-08-12
0.735,2011-05-05,2011-05-18,Regular Cash,2011-06-16,Quarter,2011-05-20
0.735,2011-01-06,2011-02-09,Regular Cash,2011-03-16,Quarter,2011-02-11
0.735,2010-10-26,2010-11-09,Regular Cash,2010-12-16,Quarter,2010-11-12
0.735,2010-06-22,2010-08-11,Regular Cash,2010-09-16,Quarter,2010-08-13
0.72,2010-05-06,2010-05-19,Regular Cash,2010-06-16,Quarter,2010-05-21
0.72,2010-01-06,2010-02-10,Regular Cash,2010-03-16,Quarter,2010-02-12
