Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.83,2017-10-24,2017-11-03,Regular Cash,2017-11-17,Quarter,2017-11-06
0.83,2017-07-25,2017-08-03,Regular Cash,2017-08-18,Quarter,2017-08-07
0.83,2017-04-24,2017-05-04,Regular Cash,2017-05-19,Quarter,2017-05-08
0.75,2017-02-01,2017-02-09,Regular Cash,2017-02-28,Quarter,2017-02-13
0.75,2016-10-25,2016-11-03,Regular Cash,2016-11-18,Quarter,2016-11-07
0.75,2016-07-26,2016-08-04,Regular Cash,2016-08-19,Quarter,2016-08-08
0.75,2016-04-27,2016-05-05,Regular Cash,2016-05-20,Quarter,2016-05-09
0.67,2016-01-27,2016-02-10,Regular Cash,2016-02-26,Quarter,2016-02-12
0.67,2015-10-21,2015-10-29,Regular Cash,2015-11-13,Quarter,2015-11-02
0.67,2015-07-22,2015-07-30,Regular Cash,2015-08-14,Quarter,2015-08-03
0.67,2015-04-22,2015-04-30,Regular Cash,2015-05-15,Quarter,2015-05-04
0.58,2015-01-28,2015-02-05,Regular Cash,2015-02-27,Quarter,2015-02-09
0.58,2014-10-28,2014-11-06,Regular Cash,2014-11-21,Quarter,2014-11-10
0.58,2014-07-28,2014-08-07,Regular Cash,2014-08-22,Quarter,2014-08-11
0.58,2014-04-28,2014-05-07,Regular Cash,2014-05-23,Quarter,2014-05-09
0.52,2014-02-04,2014-02-12,Regular Cash,2014-02-28,Quarter,2014-02-14
0.52,2013-10-29,2013-11-07,Regular Cash,2013-11-22,Quarter,2013-11-12
0.52,2013-07-24,2013-08-01,Regular Cash,2013-08-16,Quarter,2013-08-05
0.52,2013-04-22,2013-05-02,Regular Cash,2013-05-17,Quarter,2013-05-06
0.45,2013-01-30,2013-02-07,Regular Cash,2013-02-22,Quarter,2013-02-11
0.45,2012-10-24,2012-11-01,Regular Cash,2012-11-16,Quarter,2012-11-05
0.35,2012-07-25,2012-08-01,Regular Cash,2012-08-17,Quarter,2012-08-03
0.35,2012-04-23,2012-05-02,Regular Cash,2012-05-18,Quarter,2012-05-04
0.28,2011-12-07,2012-02-08,Regular Cash,2012-02-24,Quarter,2012-02-10
0.23,2011-10-24,2011-11-02,Regular Cash,2011-11-18,Quarter,2011-11-04
0.23,2011-07-26,2011-08-03,Regular Cash,2011-08-19,Quarter,2011-08-05
0.23,2011-04-25,2011-05-04,Regular Cash,2011-05-20,Quarter,2011-05-06
0.18,2011-02-02,2011-02-09,Regular Cash,2011-02-25,Quarter,2011-02-11
0.18,2010-10-27,2010-11-04,Regular Cash,2010-11-22,Quarter,2010-11-08
0.18,2010-07-28,2010-08-04,Regular Cash,2010-08-20,Quarter,2010-08-06
0.18,2010-04-26,2010-05-05,Regular Cash,2010-05-21,Quarter,2010-05-07
0.17,2010-02-03,2010-02-10,Regular Cash,2010-02-26,Quarter,2010-02-12
