Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.8125,2017-12-01,2017-12-29,Regular Cash,2018-01-16,Quarter,2018-01-02
0.775,2017-09-19,2017-09-29,Regular Cash,2017-10-16,Quarter,2017-10-02
0.775,2017-06-16,2017-06-28,Regular Cash,2017-07-17,Quarter,2017-06-30
0.775,2017-03-23,2017-03-29,Regular Cash,2017-04-17,Quarter,2017-03-31
0.775,2016-12-01,2016-12-29,Regular Cash,2017-01-17,Quarter,2017-01-03
0.72,2016-09-16,2016-09-28,Regular Cash,2016-10-17,Quarter,2016-09-30
0.72,2016-06-15,2016-06-28,Regular Cash,2016-07-15,Quarter,2016-06-30
0.72,2016-03-18,2016-03-29,Regular Cash,2016-04-15,Quarter,2016-03-31
0.72,2015-12-02,2015-12-30,Regular Cash,2016-01-15,Quarter,2016-01-04
0.6,2015-09-17,2015-09-28,Regular Cash,2015-10-15,Quarter,2015-09-30
0.6,2015-06-15,2015-06-26,Regular Cash,2015-07-15,Quarter,2015-06-30
0.6,2015-03-19,2015-03-27,Regular Cash,2015-04-15,Quarter,2015-03-31
0.6,2014-12-01,2014-12-30,Regular Cash,2015-01-15,Quarter,2015-01-02
0.5,2014-09-12,2014-09-26,Regular Cash,2014-10-15,Quarter,2014-09-30
0.5,2014-06-12,2014-06-26,Regular Cash,2014-07-15,Quarter,2014-06-30
0.5,2014-03-13,2014-03-27,Regular Cash,2014-04-15,Quarter,2014-03-31
0.5,2013-10-23,2013-12-27,Regular Cash,2014-01-15,Quarter,2013-12-31
0.33,2013-09-16,2013-09-26,Regular Cash,2013-10-15,Quarter,2013-09-30
0.33,2013-06-20,2013-06-27,Regular Cash,2013-07-15,Quarter,2013-07-01
0.33,2013-03-20,2013-03-27,Regular Cash,2013-04-15,Quarter,2013-04-01
0.33,2012-11-27,2012-12-28,Regular Cash,2013-01-15,Quarter,2013-01-02
0.25,2012-09-17,2012-09-26,Regular Cash,2012-10-15,Quarter,2012-09-28
0.25,2012-06-22,2012-06-28,Regular Cash,2012-07-13,Quarter,2012-07-02
0.25,2012-03-16,2012-03-28,Regular Cash,2012-04-13,Quarter,2012-03-30
0.25,2011-12-05,2011-12-28,Regular Cash,2012-01-13,Quarter,2012-01-02
0.1,2011-09-15,2011-09-28,Regular Cash,2011-10-14,Quarter,2011-09-30
0.1,2011-06-22,2011-06-28,Regular Cash,2011-07-15,Quarter,2011-06-30
0.1,2011-03-10,2011-03-29,Regular Cash,2011-04-15,Quarter,2011-03-31
0.1,2010-12-16,2010-12-30,Regular Cash,2011-01-14,Quarter,2011-01-03
0.1,2010-09-20,2010-09-28,Regular Cash,2010-10-15,Quarter,2010-09-30
0.1,2010-06-07,2010-06-28,Regular Cash,2010-07-15,Quarter,2010-06-30
0.1,2010-03-17,2010-03-29,Regular Cash,2010-04-16,Quarter,2010-03-31
