Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.14,2017-03-17,2017-03-27,Regular Cash,2017-04-03,Quarter,2017-03-29
0.14,2016-12-15,2016-12-30,Regular Cash,2017-01-25,Quarter,2017-01-04
0.14,2016-08-10,2016-08-29,Regular Cash,2016-10-04,Quarter,2016-08-31
0.14,2016-05-17,2016-06-10,Regular Cash,2016-07-11,Quarter,2016-06-14
0.14,2016-03-16,2016-04-01,Regular Cash,2016-04-29,Quarter,2016-04-05
0.14,2015-11-30,2015-12-31,Regular Cash,2016-01-26,Quarter,2016-01-05
10.5,2015-05-19,2015-11-30,Special Cash,2015-11-30,None,2015-11-18
1.0,2015-05-19,2015-11-30,Spinoff,2015-11-27,None,2015-11-18
0.23,2015-08-14,2015-09-02,Regular Cash,2015-10-08,Quarter,2015-09-04
0.23,2015-05-19,2015-06-10,Regular Cash,2015-07-09,Quarter,2015-06-12
0.23,2015-03-11,2015-03-26,Regular Cash,2015-04-24,Quarter,2015-03-30
0.23,2014-12-17,2014-12-31,Regular Cash,2015-01-26,Quarter,2015-01-05
0.23,2014-08-14,2014-08-29,Regular Cash,2014-10-07,Quarter,2014-09-03
0.23,2014-05-08,2014-06-10,Regular Cash,2014-07-09,Quarter,2014-06-12
0.2,2014-03-11,2014-03-20,Regular Cash,2014-04-18,Quarter,2014-03-24
0.2,2013-12-18,2013-12-26,Regular Cash,2014-01-20,Quarter,2013-12-30
0.2,2013-08-13,2013-08-30,Regular Cash,2013-10-04,Quarter,2013-09-04
0.2,2013-05-20,2013-06-12,Regular Cash,2013-07-12,Quarter,2013-06-14
0.2,2013-03-07,2013-03-14,Regular Cash,2013-04-15,Quarter,2013-03-18
0.2,2012-12-18,2012-12-26,Regular Cash,2013-01-18,Quarter,2012-12-28
0.2,2012-08-08,2012-08-31,Regular Cash,2012-10-04,Quarter,2012-09-05
0.2,2012-05-21,2012-06-12,Regular Cash,2012-07-12,Quarter,2012-06-14
0.2,2012-03-13,2012-03-21,Regular Cash,2012-04-16,Quarter,2012-03-23
0.2,2011-12-12,2011-12-21,Regular Cash,2012-01-13,Quarter,2011-12-23
0.2,2011-08-08,2011-09-02,Regular Cash,2011-10-04,Quarter,2011-09-07
0.2,2011-05-20,2011-06-10,Regular Cash,2011-07-12,Quarter,2011-06-14
0.2,2011-02-28,2011-03-11,Regular Cash,2011-04-15,Quarter,2011-03-15
0.2,2010-12-13,2010-12-21,Regular Cash,2011-01-13,Quarter,2010-12-23
0.15,2010-08-10,2010-09-07,Regular Cash,2010-10-15,Quarter,2010-09-09
0.15,2010-05-19,2010-06-11,Regular Cash,2010-07-15,Quarter,2010-06-15
