Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.75,2016-03-16,2016-03-30,Regular Cash,2016-04-22,Quarter,2016-04-01
0.75,2015-12-17,2015-12-30,Regular Cash,2016-01-25,Quarter,2016-01-04
0.75,2015-09-17,2015-09-29,Regular Cash,2015-10-22,Quarter,2015-10-01
0.75,2015-06-18,2015-06-29,Regular Cash,2015-07-22,Quarter,2015-07-01
0.75,2015-03-17,2015-03-30,Regular Cash,2015-04-22,Quarter,2015-04-01
0.75,2015-02-12,2015-02-25,Regular Cash,2015-03-16,Quarter,2015-02-27
0.75,2014-10-23,2014-11-25,Regular Cash,2014-12-15,Quarter,2014-11-28
0.75,2014-07-24,2014-08-27,Regular Cash,2014-09-15,Quarter,2014-08-29
0.75,2014-05-15,2014-05-28,Regular Cash,2014-06-16,Quarter,2014-05-30
0.75,2014-01-30,2014-02-26,Regular Cash,2014-03-17,Quarter,2014-02-28
0.65,2013-10-24,2013-11-26,Regular Cash,2013-12-16,Quarter,2013-11-29
0.65,2013-07-25,2013-08-28,Regular Cash,2013-09-16,Quarter,2013-08-30
0.65,2013-05-16,2013-05-29,Regular Cash,2013-06-17,Quarter,2013-05-31
0.65,2013-01-31,2013-02-26,Regular Cash,2013-03-15,Quarter,2013-02-28
0.56,2012-10-25,2012-11-28,Regular Cash,2012-12-17,Quarter,2012-11-30
0.56,2012-07-26,2012-08-29,Regular Cash,2012-09-17,Quarter,2012-08-31
0.56,2012-05-17,2012-05-29,Regular Cash,2012-06-15,Quarter,2012-05-31
0.56,2012-01-26,2012-02-27,Regular Cash,2012-03-15,Quarter,2012-02-29
0.48,2011-10-20,2011-11-28,Regular Cash,2011-12-15,Quarter,2011-11-30
0.48,2011-07-21,2011-08-29,Regular Cash,2011-09-15,Quarter,2011-08-31
0.48,2011-05-19,2011-05-26,Regular Cash,2011-06-15,Quarter,2011-05-31
0.48,2011-01-27,2011-02-24,Regular Cash,2011-03-15,Quarter,2011-02-28
0.4,2010-11-04,2010-11-26,Regular Cash,2010-12-15,Quarter,2010-11-30
0.4,2010-07-30,2010-08-27,Regular Cash,2010-09-15,Quarter,2010-08-31
0.4,2010-04-26,2010-05-26,Regular Cash,2010-06-15,Quarter,2010-05-28
0.4,2010-01-28,2010-02-24,Regular Cash,2010-03-15,Quarter,2010-02-26
